baseMean	log2FoldChange	lfcSE	pvalue	padj
chr9:21831213-21832579	192.274119138952	2.34571886211627	0.326632484625597	1.88074003281989e-14	2.52630404908532e-11
chr17:48914990-48916446	166.007790412211	2.27661555186982	0.314614770857166	2.89043611787925e-14	3.54229571062093e-11
chr17:55458738-55460200	85.4022025602546	3.15694325496933	0.43327462910479	2.90081911906423e-14	3.54229571062093e-11
chr16:81625322-81627110	205.304616694532	2.10466799122089	0.293853413202193	3.94748816010207e-14	4.61083780091923e-11
chr2:70380940-70382679	113.379685172991	2.61574677865295	0.370891464518556	6.95372880996855e-14	7.78383018665855e-11
chr6:137810861-137812187	92.9427330272618	3.58097134935722	0.520611468669125	1.07309435377684e-13	1.15314719256859e-10
chr10:79333032-79334008	72.9137567800158	3.35211945576243	0.479883501677812	1.55857164649178e-13	1.61042412626929e-10
chr19:1175558-1178134	497.373345600689	1.50732370972808	0.217158864115939	2.77800555948629e-13	2.76411553168886e-10
chr2:207334225-207335633	203.00945175182	2.08230179714366	0.306975937043997	6.02303438602846e-13	5.77888638502337e-10
chr1:15984783-15986515	114.533252561275	2.60709351067338	0.379924372502632	7.72323354465624e-13	7.15464376473068e-10
chr7:46650638-46652952	684.575037571374	1.48456268332467	0.221635312291761	1.33391210431347e-12	1.19451828941271e-09
chr21:29195596-29197301	162.677672026333	2.18645490757766	0.325929399929727	1.48496986804563e-12	1.28689404854986e-09
chr3:10198083-10199505	82.2719064388126	2.83130040558449	0.424404905623894	1.70148012534868e-12	1.42844573648414e-09
chr4:74108507-74110910	590.187943083619	1.36157216285687	0.206314919213902	2.59334420017024e-12	2.11121793750223e-09
chr7:126573968-126575377	107.512849996904	2.44720138598507	0.375374732690001	6.31108738316762e-12	4.98668713378818e-09
chr5:58258941-58260711	204.645640415878	2.15146063377876	0.329990907417385	7.17761429157971e-12	5.50933165552254e-09
chr1:120534239-120535833	58.6539605142116	3.59145400083131	0.549258755416952	8.05223601947244e-12	6.00898112953131e-09
chr11:102316382-102317978	197.520067286972	1.9839622541329	0.306826354305139	8.51138471848544e-12	6.01732501216083e-09
chr12:88298498-88300387	151.976562361439	1.99494084573064	0.31110756169745	8.43636188380429e-12	6.01732501216083e-09
chr5:128436003-128437887	171.60853639236	2.14048973311542	0.331191438609042	1.01079297926518e-11	6.96280856101516e-09
chr1:148975398-148976739	74.6234237259106	2.92268368911751	0.453050529560397	1.09767200955238e-11	7.37223963415614e-09
chr9:70020549-70022024	77.7697695172085	2.79068112283906	0.436693437891787	1.45520288312403e-11	9.53512815978706e-09
chr5:159178648-159180137	228.039661715803	1.66507402095648	0.264432245926899	1.72420977002108e-11	1.10287846360991e-08
chr7:26155490-26157000	105.558163636515	2.61187457772225	0.409649401745958	2.20261014663649e-11	1.37611910672998e-08
chr8:102788419-102791620	1404.27615545341	1.06874358591555	0.170077728950184	2.30178743084305e-11	1.40539816658178e-08
chr15:66955326-66957268	123.910123367727	2.23834005285493	0.358201452788848	2.51219280640188e-11	1.49977910542192e-08
chr3:23667236-23670504	631.532495601962	1.47417728871544	0.239346250179979	3.67077860000014e-11	2.10356866061509e-08
chr7:111113388-111114517	49.2264631955116	3.63456766870997	0.596405249014667	3.68016851103328e-11	2.10356866061509e-08
chr5:106397263-106399897	222.561632413098	1.76957736243429	0.28623725953753	4.44456853802214e-11	2.48756945362426e-08
chr1:153731929-153733050	92.3945064675424	2.43852018856646	0.400075401090544	7.51751123212369e-11	4.05006703634848e-08
chr1:171467730-171469043	82.3213033584309	2.97395018364728	0.506393703114609	7.57544563120165e-11	4.05006703634848e-08
chr8:125031430-125032713	97.8062736532309	2.41028541912798	0.393550975597465	7.68856947157166e-11	4.05006703634848e-08
chr1:221438001-221441058	859.94191404239	1.20915474390646	0.200482203929491	9.21240832175717e-11	4.75944903007705e-08
chr10:34732777-34734681	176.937311673397	1.80202962773745	0.300757321792543	1.08110856150239e-10	5.40971211286243e-08
chr6:35399659-35402039	282.113676760897	1.54054071915048	0.255237605929382	1.08737931916833e-10	5.40971211286243e-08
chr16:1691134-1692542	149.748070023213	2.06888107534507	0.349778754899342	1.34915559914284e-10	6.51092216476716e-08
chr6:10733457-10735685	228.794516299634	1.61345347391234	0.269838372922209	1.357199483443e-10	6.51092216476716e-08
chr12:91803911-91805682	110.075335871602	2.23761979900563	0.377107953321921	1.66933273552787e-10	7.86782876139583e-08
chr13:75365108-75367016	433.754079794641	1.32379459309811	0.22571807279395	2.62478136419067e-10	1.21577157498246e-07
chr11:69320299-69322439	310.155202635929	1.61503912474315	0.279903452309655	3.55126296973948e-10	1.61702846918731e-07
chr5:135024707-135026067	95.6596399402018	2.23202251281612	0.390565449618477	4.69920376328952e-10	2.10406848501288e-07
chr9:33506044-33507616	130.923408466492	1.92185763027433	0.332489816316256	4.80642258981153e-10	2.11679578484077e-07
chr5:151092822-151094835	95.7349579471843	2.84560235261487	0.515762882126572	4.98206625323398e-10	2.15876144988921e-07
chr12:13570257-13571763	267.112682891273	-2.11313647235163	0.373254991311323	5.7953968285503e-10	2.47132279046038e-07
chr11:33689978-33692719	445.977532597191	1.48383740071694	0.262605897192916	6.56847040610023e-10	2.75721808531067e-07
chr6:10758404-10760915	360.240667033957	1.30204436108801	0.229616801295175	7.81093893664807e-10	3.22832114666232e-07
chr16:31264748-31266144	52.1098761633236	3.27981221996612	0.597846888495383	9.70458985966247e-10	3.95020919060352e-07
chr7:84236334-84238324	276.475773989634	1.45481608386161	0.258278604630482	1.00819224979146e-09	4.04254996875339e-07
chr1:737232-738024	46.1338330338875	3.45486502080283	0.60609371088097	1.07891628740875e-09	4.20073711032408e-07
chr10:103526575-103528855	663.870557044564	1.19856475953087	0.212043998804174	1.07320587605397e-09	4.20073711032408e-07
chr14:100340692-100342037	60.4683553954996	2.79895190700065	0.495067424716451	1.1858319635997e-09	4.55105367172943e-07
chr1:20603534-20605096	158.064030422503	1.83145428373831	0.329456041808484	1.48761553808453e-09	5.62884386347056e-07
chr6:116385630-116388135	368.199141886962	1.30907742179957	0.235345197290474	1.53874439837246e-09	5.74144003642724e-07
chr8:100899751-100901371	206.877643451309	1.87506000948165	0.333685833091194	1.60131222766114e-09	5.81341256704277e-07
chr9:111964862-111966451	192.149083142595	1.82473241368126	0.328316077695819	1.58747510018569e-09	5.81341256704277e-07
chr3:52045637-52047805	305.492906360323	1.67062628904033	0.300048341578787	1.65995771662934e-09	5.94596854096628e-07
chr4:185874436-185875520	41.5358863919586	3.58873202753631	0.666131583338018	1.85502121878048e-09	6.49696823142452e-07
chr6:132687019-132688164	37.487791164046	3.78096494266932	0.682761809837727	1.86214983740811e-09	6.49696823142452e-07
chr12:56460740-56462376	117.607309997989	2.01481120774119	0.363994068437053	1.95840346064792e-09	6.74519345773158e-07
chr8:89313189-89314623	142.972549486668	1.76516428986707	0.321517829936807	2.27615812734000e-09	7.74037823936569e-07
chr2:132437909-132440319	342.852328765508	1.30697454272684	0.242060153890024	3.49320529404052e-09	1.17306200280498e-06
chr7:117131603-117133578	288.166724458129	1.39503611761961	0.257597695785313	3.65071096591485e-09	1.21081913702843e-06
chr15:56039618-56041493	206.429625178125	1.51494227226897	0.279502493267096	3.82224798376881e-09	1.25225234248718e-06
chr8:100867883-100870219	387.8356320685	1.32574322192388	0.244741872875903	4.27679127472656e-09	1.38428912765698e-06
chr10:49176996-49178265	65.8502076413729	2.67432982785379	0.51525388152975	4.56845587197249e-09	1.46109008333977e-06
chr12:96197546-96199644	520.260907093538	1.28363799980243	0.240150126865814	4.74693290624519e-09	1.50031002972091e-06
chr21:35197304-35199064	115.818098401382	1.99329706644455	0.3746356229321	5.49486146647404e-09	1.71650527089332e-06
chr3:183370537-183372118	182.296179012089	1.80360399316556	0.336024070105336	5.80696774303551e-09	1.79315159099597e-06
chr7:90382979-90384106	63.6535893446577	2.67089007680035	0.517402121934335	5.87707898089942e-09	1.79417871388481e-06
chr1:183180199-183181442	78.6741738992896	2.38419050949236	0.442992465936273	6.18086314901953e-09	1.86521924303364e-06
chr2:160396327-160398138	278.113010997318	1.33702797330354	0.25255704759835	6.2486406801797e-09	1.86521924303364e-06
chr10:26780667-26782127	233.643859596956	1.42006287460935	0.269848068796638	7.24321515956992e-09	2.13834038749281e-06
chr22:45607986-45609369	165.235726874771	1.66211726211294	0.314467368253497	7.32362150756193e-09	2.13857708478969e-06
chr12:13580232-13581842	200.278358786371	-1.75857212259094	0.336237912187306	8.53114981514616e-09	2.4644015030527e-06
chr7:12065394-12067194	292.141503588114	1.41652996251047	0.268491021757064	9.0894945814177e-09	2.59775821201901e-06
chr5:149485133-149487414	534.573586014457	1.25299173483278	0.237193699369164	9.24408367625225e-09	2.61412955750018e-06
chr21:33203266-33204718	69.7003338100366	2.59224573828401	0.509609071091077	1.01817594617291e-08	2.84930174936825e-06
chr10:50405990-50408288	397.223409490643	1.26157553772497	0.240619350186026	1.05903835637187e-08	2.9330995303021e-06
chr2:27020804-27022555	92.6205489292744	-2.52043450036318	0.489335710302204	1.07499616528067e-08	2.94691550819032e-06
chr3:192892517-192894106	222.645116546602	1.58210327242686	0.308719442832146	1.29353776370562e-08	3.51019111332845e-06
chr14:52700205-52701564	163.482651886872	1.62780722827694	0.314187534184049	1.35311103887363e-08	3.63513280593399e-06
chr17:65855048-65856174	104.12220558406	1.91859670645164	0.372322623173892	1.44810114530566e-08	3.81404286947418e-06
chr5:132094077-132095533	41.6079232424947	3.29727038190122	0.640905128377606	1.44399094249765e-08	3.81404286947418e-06
chr6:30527401-30528748	88.7372544042034	2.45337500640076	0.483886519427892	1.46778631196736e-08	3.828357210777e-06
chr8:128182452-128183731	148.514528534996	1.6912034442195	0.332237938411057	1.52923118328202e-08	3.95026882104534e-06
chr22:31645960-31647948	529.922257409042	1.15174824045674	0.225643596208048	1.95055888915857e-08	4.99064424354715e-06
chr11:34684333-34686482	632.928606734049	1.18215947960551	0.232060078619044	2.10316585199065e-08	5.33033496355933e-06
chr10:3804445-3806565	489.649176430727	1.14844367428651	0.226760616046596	2.32522869975384e-08	5.83806252512962e-06
chr14:93258327-93259916	376.751863896207	1.14974938545741	0.226597748077534	2.4165652488655e-08	6.01120605655292e-06
chr5:98308683-98310635	108.651635619054	1.98573194228617	0.402641196646957	3.44016372091184e-08	8.47889893232079e-06
chr17:81422198-81423885	384.548268669878	1.1534341983758	0.231109732623311	3.69059958001316e-08	9.01345070155033e-06
chr9:124574100-124576320	461.308825811513	1.07922057906235	0.215799767134269	3.92861269748242e-08	9.508304515123e-06
chr1:231394804-231396427	341.437112527575	1.19045432735771	0.239962842569197	4.09354055097538e-08	9.81901490196015e-06
chr9:136900700-136902892	220.681409297743	1.44024898174083	0.294187764434199	5.1398767959639e-08	1.2219715940139e-05
chr7:84411271-84413581	245.422495180515	1.34759415229122	0.274947364961613	5.34889367325418e-08	1.26050902221029e-05
chr10:102627489-102630327	379.430012792652	1.14869468369686	0.235136387200135	6.57898918137783e-08	1.52365986515272e-05
chr3:162294948-162296357	76.3299448235363	2.06051333147427	0.428977686817368	6.55481172489206e-08	1.52365986515272e-05
chr3:133569676-133570631	131.767678592447	1.63978148080231	0.341380228381939	7.45406746288121e-08	1.71156856743849e-05
chr14:68554401-68556085	154.17223357519	1.52782893569824	0.319534623775969	8.23234672204349e-08	1.8135621898836e-05
chr15:60407071-60409006	322.058405263109	1.15537687087915	0.239212381811167	8.23579330600405e-08	1.8135621898836e-05
chr17:18718749-18720032	138.922078908623	1.98704358184569	0.406612451255978	8.22406773985969e-08	1.8135621898836e-05
chr20:53899906-53901293	55.1862081219533	2.49542704140377	0.525609525685103	8.08728092785403e-08	1.8135621898836e-05
chr9:97511011-97512371	54.5944406860865	2.47218543268844	0.51465111959385	8.04181466194446e-08	1.8135621898836e-05
chr10:104109201-104110993	307.985569918949	1.20971803955608	0.251588220138875	9.18311795268977e-08	1.98955212741138e-05
chr5:151075312-151076512	146.832657932057	1.52199505498582	0.316659828558928	9.16710519178638e-08	1.98955212741138e-05
chr1:112735294-112736571	105.726615055023	2.11682395851877	0.444580008119156	9.98492597273957e-08	2.14596029006119e-05
chr1:207389563-207390901	111.934582170916	1.71240041856515	0.358245475528684	1.03122312189222e-07	2.19871501346305e-05
chr2:112811545-112812732	52.6744958841201	2.54819911631968	0.546899496055617	1.11763110192348e-07	2.36418579158852e-05
chr3:150469292-150470850	138.75195476937	1.65091348491997	0.345249464640936	1.13814341571894e-07	2.38876741119448e-05
chr3:121482484-121483732	68.3903087992409	2.28307584547268	0.490986307165981	1.26105315148773e-07	2.62621650501688e-05
chr14:68535040-68536606	163.473989072132	1.42402845322017	0.303320301433203	1.35196854874885e-07	2.79389500477985e-05
chr5:173452012-173453593	578.308987843651	1.24186476099789	0.265897329646855	1.50459474980695e-07	3.08556778271479e-05
chr8:128175760-128178065	723.446318966123	1.05014998644639	0.222948547373684	1.53846441326123e-07	3.13112473198961e-05
chr8:122959540-122961499	205.25068770241	1.30111536347078	0.277561615988444	1.58755946226558e-07	3.20675074840338e-05
chr10:68135209-68137513	612.299558090039	1.03143733164092	0.219416381808421	1.69020461623388e-07	3.38860798620323e-05
chr12:86137522-86138741	81.567909794914	1.99530568358551	0.436093087211206	1.71001466809909e-07	3.39339096514228e-05
chr15:62895553-62897653	327.801273614767	1.23715025551791	0.263994204302031	1.71785286156468e-07	3.39339096514228e-05
chr8:126433073-126435453	708.34129497927	1.08825577653194	0.23301428951394	1.78186997029546e-07	3.49415596729836e-05
chr17:64687565-64689087	139.564872590405	1.49903578153764	0.323130039327318	1.8155215409219e-07	3.53434682585991e-05
chr12:75345499-75346657	100.85156748128	1.94330980728407	0.41440823358726	1.96534263226387e-07	3.79848415940782e-05
chr2:28296056-28297608	65.7474667957597	2.12421900194912	0.457089143981409	2.03677869151647e-07	3.90843282482786e-05
chr20:53773140-53775351	1264.57812490125	1.00988522043674	0.216738355033124	2.11476443815703e-07	4.00092581909075e-05
chr4:5757754-5759691	179.642763494157	1.45596848253034	0.312477336761779	2.10097913797262e-07	4.00092581909075e-05
chr19:38039735-38040651	49.2234024880695	2.48264950777759	0.552194791608502	2.39030127274757e-07	4.49059046799745e-05
chr18:22465942-22468745	245.272028645407	1.27321969449572	0.276999439348041	2.41324456364978e-07	4.50220938905912e-05
chr22:45279217-45280537	61.4534862515014	2.28464913892681	0.49826981074924	2.59233302549851e-07	4.80296736069085e-05
chr11:47539813-47541474	120.261679791302	1.63327250594223	0.357913238248457	2.70547670326853e-07	4.94439670974891e-05
chr5:151080426-151081873	162.846559231226	1.55826770125097	0.340047259427079	2.69271260392263e-07	4.94439670974891e-05
chr10:73907848-73910199	401.92432133301	1.05904742690533	0.231155647786133	2.7501952072188e-07	4.99216177310359e-05
chr4:94641224-94643247	338.064368871366	1.11794538790463	0.244704694184314	3.00495871462398e-07	5.39501478820297e-05
chr6:137831518-137833120	125.941928309642	1.73793678568066	0.384629243996179	3.01229189737743e-07	5.39501478820297e-05
chr6:37241797-37243341	274.685601398261	1.22759390606015	0.267451058854048	3.03629283764556e-07	5.40198722406278e-05
chr20:45778354-45782161	591.673210490175	0.957016248524624	0.20896455598742	3.07452967777027e-07	5.43402893376962e-05
chr1:39184952-39186185	117.440335706373	1.7076634386396	0.373949719228464	3.12042363395227e-07	5.47909679255737e-05
chr15:32869845-32871012	177.500697870451	1.35827613929154	0.299714610166029	3.16857646581122e-07	5.52751991909211e-05
chr5:151039748-151041320	165.716119934989	1.41101747875172	0.314400880791847	3.35618969495874e-07	5.81703459064946e-05
chr8:126505775-126507548	451.64020520283	1.0268630892789	0.225388350191917	3.42543198055312e-07	5.89898911266407e-05
chr1:15415882-15417900	129.089711504611	1.60611331414865	0.355504015622096	3.60192882612366e-07	6.1634278925995e-05
chr7:92634531-92635984	274.977380058699	1.20137842806309	0.268739688513384	3.86200578590685e-07	6.56663198977136e-05
chr22:41290087-41291424	141.191591226527	1.49217334461544	0.334652623148405	4.32490548676683e-07	7.30745823282962e-05
chr3:133568202-133569325	138.469644851668	1.51191973387654	0.338030964421242	5.00228848802526e-07	8.39915501442492e-05
chr6:20444033-20445097	62.0732091509536	2.07546344489232	0.47703628894021	5.22987407978066e-07	8.72674330144767e-05
chr6:32609476-32610875	155.424775141034	1.36467032237027	0.308561125087818	5.29197295272468e-07	8.77585514660176e-05
chr12:96426624-96428011	76.7783749982507	1.86699244616847	0.423719057463075	5.86854560300027e-07	9.67229924077314e-05
chr12:126771534-126773278	251.98538718999	1.1461025191083	0.259122364223542	6.10763429825523e-07	0.00010004975330648
chr5:148983774-148985464	231.780626696263	1.20119232326037	0.273604998512968	6.48977837086893e-07	0.000105665391474784
chr3:192818722-192819670	53.1522625005856	2.27712703165348	0.523417476156411	6.54910441685528e-07	0.000105988969975191
chr2:47269323-47270555	67.9671698122422	1.92519148320861	0.443461246099498	6.74640468552727e-07	0.000108528240644725
chr3:11288038-11289693	135.361270346333	1.42610224495941	0.325455396723923	6.88175803163798e-07	0.000109395520426008
chr4:152101920-152102762	53.3059255917269	2.20974713953037	0.514904191609252	6.86059133879135e-07	0.000109395520426008
chr8:23761007-23762332	57.2480135111469	2.19638613749127	0.499330578949961	6.93171562019377e-07	0.000109541494197944
chr10:112539038-112539751	155.651818128468	-1.62123486025749	0.376822915263819	7.21643965457214e-07	0.000113374065099462
chr14:93959190-93960814	122.569857404383	1.51461460156074	0.351602375083196	7.63335586741573e-07	0.00011785638240122
chr17:17020864-17021988	98.4134018558437	-1.87062997640104	0.437959160628637	7.61848961166162e-07	0.00011785638240122
chr17:44813381-44815165	259.313191338989	1.16000547516842	0.26564635998123	7.61639957246316e-07	0.00011785638240122
chr1:223952260-223953795	63.6823585995077	2.59411045871887	0.615194559290153	7.76912853119473e-07	0.000119267221708884
chr20:58306911-58307572	29.843872602262	3.14703103519217	0.727694860010871	8.4552060453571e-07	0.000129061994550295
chr5:124740713-124743840	721.406718351434	-1.02313772970915	0.237041839597639	1.01771843165113e-06	0.000154468958566709
chr10:35299512-35300937	48.3755573633363	2.35871886080139	0.548799549420039	1.09567566742567e-06	0.000165367004524666
chr7:1961265-1962947	177.407462175266	1.49455871240643	0.349982051961273	1.10806957954147e-06	0.00016630329192392
chr7:139679957-139683384	819.916912773086	0.819837426793147	0.188909158732484	1.17763405503811e-06	0.000175761882714437
chr17:4329495-4330572	221.664300450002	1.15380412421697	0.272408915552039	1.23299501047799e-06	0.000182921297884428
chr6:134435576-134437242	130.932283319855	1.5668514306205	0.37074141838279	1.2392211507525e-06	0.000182921297884428
chr12:78697926-78699259	77.3238900581105	1.74251235953182	0.415561918186921	1.26891056251519e-06	0.00018628023093973
chr5:73369757-73371841	324.510097548513	1.15587672794991	0.27299990203193	1.28380922639067e-06	0.000187443124277094
chr10:102393937-102396530	576.513218744381	1.05888833679366	0.246993972563548	1.29252483155196e-06	0.000187695565403478
chr6:158925783-158926985	81.9757259990366	1.69312300110479	0.405241673811368	1.30014545059991e-06	0.000187787137260035
chr14:31360713-31361952	72.7750708808938	1.78701612014989	0.42459881098486	1.31655285851219e-06	0.00018914006707984
chr3:30538484-30540180	163.546371046939	1.49472717087895	0.360386934725856	1.33779419328743e-06	0.000191169367035462
chr14:52111568-52112700	72.9270955321235	1.84022421545694	0.441255746885432	1.37336442818946e-06	0.000195213943721217
chr3:183285041-183286713	158.996164383845	1.35076987964076	0.321634973636565	1.38303241302119e-06	0.000195553504083233
chr1:733723-734294	31.3344605742841	2.93407622208813	0.693994288430669	1.41624741866366e-06	0.000199201502106803
chr4:145807515-145809321	504.764387405194	0.932542477308173	0.219589741100828	1.46264538157429e-06	0.000204656084249965
chr3:149366157-149367901	274.87712923809	1.23721654927874	0.292103402214529	1.47221468505009e-06	0.000204927707325755
chr19:46950703-46952170	113.42382066655	1.61729481018727	0.381986111678962	1.51941962363348e-06	0.000210408289633575
chr12:13985348-13986651	73.7926125814539	1.85921439687712	0.443620047878485	1.62270968160919e-06	0.000220172199981974
chr17:41379717-41381042	81.8162186943474	1.76162488907388	0.421162358468484	1.61706584067193e-06	0.000220172199981974
chr19:44691589-44692972	128.446703072891	1.48556813968229	0.352665458515175	1.61859627828486e-06	0.000220172199981974
chr4:83854656-83855824	179.356030396944	1.4305126075777	0.339013491734742	1.62132725135918e-06	0.000220172199981974
chr3:57803179-57806395	764.450194089074	0.858611283831885	0.204738147620022	1.97489419866127e-06	0.000266610716819271
chr3:112096591-112097773	73.1864011747281	1.95971887658561	0.471029402843992	2.01457376385979e-06	0.000270607620830466
chr13:33279398-33281060	162.67270762829	1.42881558895048	0.345754280831695	2.04597963692122e-06	0.000273458920128799
chr10:29865001-29866774	332.203305958208	1.10715459674337	0.268745110771855	2.14835604912935e-06	0.000285720719108218
chr8:123528274-123529062	49.7243839067707	2.15122290973009	0.534848251929733	2.16392557947572e-06	0.000286373697993178
chr12:75861899-75864260	553.387218889418	0.953932562169026	0.229773059632897	2.17893856553481e-06	0.000286946983152415
chr10:3809579-3811976	661.555798311039	0.962653985841994	0.232789945900305	2.24690465242995e-06	0.000294393614423769
chr18:45802409-45804206	296.946426006314	1.31414446969233	0.318305165004554	2.2574012496295e-06	0.000294393614423769
chr6:113693683-113695090	118.820074881745	1.43233127648551	0.351410999754033	2.30639107723966e-06	0.000299329450676538
chr3:119700101-119701162	62.2564928165396	2.23251582695569	0.575807788194278	2.3535864356783e-06	0.000303672053593009
chr4:188941210-188942796	204.456600332486	1.18060268649867	0.289117235157919	2.36245893173046e-06	0.000303672053593009
chr3:58997843-58999693	316.890905787571	1.00438469798263	0.244480685127606	2.47889155010864e-06	0.000317121054731755
chr3:111962725-111963885	132.066825294241	1.38948979689787	0.345789260236492	2.69827421842659e-06	0.00034355041174422
chr6:137894196-137895725	42.4682572090258	2.43975203865555	0.626916018228955	2.82035118340558e-06	0.000355721758414042
chr6:152490137-152492265	206.649588522818	1.16130245179942	0.285276982443152	2.81985696867977e-06	0.000355721758414042
chr21:34881535-34883085	232.795748070946	1.11252224172075	0.275314586451822	3.02581816898684e-06	0.000379853294905755
chr6:128655371-128656914	111.409409285686	1.71868538374184	0.424680205686468	3.04122876060149e-06	0.000380012142574693
chr12:77939212-77941935	496.573602747063	0.875760041855295	0.21414674518067	3.10523568392441e-06	0.000386213688188099
chr8:88956679-88958464	159.076625332729	1.2702997653374	0.318402483606492	3.14779914064746e-06	0.000389703336006884
chr6:137852778-137854418	78.8170432953476	1.86018991329641	0.477864400853135	3.18432243905294e-06	0.000392416616170446
chr17:37614330-37615188	36.0019461828661	2.61185802002688	0.683180542145379	3.34569642395252e-06	0.000410420705157463
chr11:94135005-94136990	157.486779058613	1.26584578588885	0.31505540690827	3.44114102013806e-06	0.000419592687304765
chr21:15030734-15031547	33.0802348474199	2.63410289573933	0.678786197036758	3.45170235973769e-06	0.000419592687304765
chr12:13559016-13560658	152.044609114607	-1.24387237969103	0.312444773107228	3.59814051120666e-06	0.000435423625376428
chr8:140790348-140792076	179.36236365274	1.29012609890862	0.321925271355921	3.91790193627367e-06	0.000471992984385615
chr14:53978493-53980729	238.318491803611	-1.26814381654717	0.320507676147537	3.970431107632e-06	0.000474030024841988
chr19:13796486-13797648	104.238546487434	1.48471421320956	0.380297856866747	3.98774560261639e-06	0.000474030024841988
chr9:112020228-112023081	628.751713764335	1.12775994076081	0.285190277557578	3.95664688537799e-06	0.000474030024841988
chr12:78703624-78705200	95.1139666886981	1.54157289450192	0.393830150146216	4.02359539003003e-06	0.000476184538119633
chr7:135744732-135746771	642.75530201319	0.821272738871109	0.203556759298577	4.37087735983732e-06	0.000515015878386094
chr12:104271616-104272947	245.47223012618	1.14797318547894	0.288606563736281	4.39303968598784e-06	0.000515366860978442
chr8:26149677-26152550	1093.31596172913	0.739884441405778	0.182282417005315	4.45802430289329e-06	0.000520716621292297
chr10:34405354-34406505	63.4909215436107	-1.77228320540803	0.456395221537635	4.57898187541425e-06	0.000521247237639846
chr11:47946208-47947891	195.218858784386	1.17793428240673	0.296887127716341	4.5667646433584e-06	0.000521247237639846
chr17:38700623-38702907	360.87886367993	0.995099980227711	0.250187090496773	4.54110376228426e-06	0.000521247237639846
chr3:150599270-150600628	204.510505463996	1.18663139051701	0.299367628455043	4.53585716934975e-06	0.000521247237639846
chr3:152330313-152331554	146.009133763826	1.3723529753674	0.346037420006164	4.51476278817292e-06	0.000521247237639846
chr5:173483341-173484417	61.8926785572499	2.14429520497595	0.542421569668161	4.51399060634658e-06	0.000521247237639846
chr12:67827326-67828631	93.5925980479619	1.56189920805878	0.405341708820735	4.61638105098349e-06	0.000523287244450091
chr15:33241913-33243910	44.9995364443594	2.31110255754524	0.588006696024948	4.66055595244293e-06	0.000526074939757896
chr20:47391677-47393189	163.971941084296	1.33663968134178	0.339735488033315	4.69286678842509e-06	0.00052750571661523
chr6:35390572-35392455	343.020559106799	1.03454391851183	0.263024806331007	5.06320399250273e-06	0.000566762396910775
chr16:914442-914897	43.8164901457695	2.18336256051763	0.559056804202483	5.12963264384764e-06	0.000571815688701108
chr7:6384913-6386239	216.574000734255	1.09461700554421	0.279697991610016	5.40362621039286e-06	0.000599869496455389
chr2:207616145-207618368	368.403317699966	0.899178157156147	0.227989380481649	5.6513803082533e-06	0.000624791489634671
chr3:72338177-72339899	111.458678597762	1.65164861243688	0.420572984868809	5.78208917800944e-06	0.000636622236750917
chr18:22551156-22552711	63.0374812220911	1.94314598268548	0.507917219801614	5.87506007705843e-06	0.000644218322327244
chr1:31954052-31956811	282.639643723694	1.04379770523552	0.269349367194333	6.04347890210905e-06	0.000655595619233269
