baseMean	log2FoldChange	lfcSE	pvalue	padj
NFKB1	1073.8919414792	1.78908224079812	0.093489555749092	7.38065047705138e-83	5.7452537134521e-80
LAMC2	1534.77897861027	1.89937637239782	0.100663394107734	1.32749486501741e-80	9.81682452680374e-78
TAPBP	2356.09959303557	1.42270841995391	0.0766839816401048	4.85907442797943e-78	3.42217670427694e-75
DKK1	2984.1493665986	1.35710824054543	0.0745088909392107	2.53482689512423e-75	1.70409498994943e-72
IL32	272.269810485833	3.65688109635389	0.200802549034348	3.861422795678e-75	2.48306274556859e-72
NQO1	4438.74019493399	-1.12027768622344	0.0616951222908626	7.53683009382092e-75	4.64457154531714e-72
FOSL1	1108.76540977976	1.79953503925481	0.0996287671666666	3.86939098752981e-74	2.28913170822263e-71
TNFRSF9	253.852459637355	6.46444728401863	0.366726229944354	1.23694506945746e-69	7.03631445279839e-67
IER5L	1242.31707533095	-1.89118101321338	0.108567361533794	2.71380624487596e-69	1.48656275413761e-66
TNIP1	1418.34586375175	1.4826354384405	0.0866881222928652	8.5355554327666e-67	4.5086023160935e-64
B2M	6243.45132453793	1.0651659795512	0.0623567494628154	1.7289085005929e-66	8.81743335302378e-64
CNTNAP1	496.662195647608	2.33330971782472	0.139449081700371	4.5900702492081e-64	2.26290463285959e-61
ID2	2154.30650087791	-1.73183478977938	0.103831137654348	1.18471553923275e-63	5.65223962104913e-61
BMP4	1238.42889469331	-1.80568287253708	0.108843555509474	4.92750760621344e-63	2.27743242174677e-60
NFE2L3	937.356075820286	1.63867280817606	0.0993723793749712	2.58180918857121e-62	1.15711993633237e-59
SMAD3	2838.12709462033	1.3269080362343	0.0809508968259864	1.30990839645901e-61	5.69810152459669e-59
ITGB4	3483.70445695483	-1.23327743125039	0.0765494334947308	2.62592919726246e-59	1.10964265221462e-56
ZFP36L1	3776.69984295854	1.05000485208018	0.0666208471467151	4.29689802671493e-57	1.76530893930872e-54
SBNO2	1166.71885655916	1.50219382970208	0.0954981968368373	5.61676518855437e-57	2.24518803077619e-54
B3GNT5	892.964477841526	1.64918618179199	0.104880728891682	6.46411483748701e-57	2.51590153806402e-54
CD59	2380.29155014781	1.2765907363963	0.083462329080415	5.60792219276874e-54	2.12669664694999e-51
TRAF3	1099.7604881138	1.4033483020485	0.0920873390107765	1.22830585488179e-53	4.54166089842543e-51
SQSTM1	6109.27800295094	0.899863442034701	0.0602010535607319	1.49748706124506e-51	5.40191064288156e-49
ITGA2	1728.91086192208	1.32269550540264	0.0895453354240315	1.53365711770886e-50	5.40066399307478e-48
EFHD2	1440.43367102755	1.35709867654807	0.0925514533501289	7.19298196183376e-50	2.47405123757026e-47
IRAK2	236.079269069986	3.28226427308839	0.225105133484633	1.95782837726636e-49	6.58097311358396e-47
ELK3	1847.14761819612	1.19219953000277	0.087393249590264	1.52333459399352e-43	5.0066930322587e-41
OAS3	1315.84166366258	1.28843427139162	0.09597582968469	2.8131447894833e-42	9.04487205140391e-40
TRAF1	145.675179227535	3.51268608179962	0.262981675432707	8.6676534772599e-42	2.72754457295051e-39
TMEM265	209.566205167058	2.75032437812204	0.208224013029806	4.92413137540714e-41	1.51724798004732e-38
KRT8	20660.1241067912	-0.715258827671232	0.0543578592718272	1.47219708319698e-40	4.44363160418027e-38
EIF3CL	222.376555060068	-2.62741056738306	0.204421406810888	4.97106739070752e-39	1.47044173417129e-36
PPL	1760.00721073062	-1.18032880818292	0.0924227085425864	1.56729539423201e-38	4.54515664327284e-36
KLF6	1950.47761054118	0.983836695939431	0.0770604079999855	1.93622250224861e-38	5.50706361697248e-36
UPP1	515.006152625877	2.03296895553555	0.159752369180503	2.27849171262947e-38	6.35828159052638e-36
COL12A1	3117.79980511645	0.842986019904778	0.0661156364153993	2.7199313740922e-38	7.44958981904141e-36
IRF1	498.990264607024	1.81705440058125	0.144291683216427	1.34531439301717e-37	3.61767270413163e-35
ID3	2434.29830553665	-1.28402820459426	0.101982172852116	1.50383108350321e-37	3.97172530803795e-35
IFNGR2	807.400641858172	1.45628873383266	0.115753559306813	1.59637793552454e-37	4.14218064322947e-35
NR2F1	514.640154348824	-1.66760438803443	0.132681655588481	1.88341619455357e-37	4.80271129611161e-35
HLA-B	3393.38072893996	0.892946760551838	0.0711874907059207	3.62486983496322e-37	9.08674997611966e-35
NUAK2	158.986403554969	3.17241393104855	0.254038330198691	5.37586646608567e-37	1.32515108389012e-34
FAT1	19804.700334303	-0.686777076063204	0.0551942552282484	1.09676400454092e-36	2.65920321756724e-34
RHOBTB3	2140.71128526758	-0.932466439372854	0.0749306490239881	1.11761774687693e-36	2.66605910908223e-34
APOBEC3B	480.388889146257	1.78369820814079	0.143568050720486	1.14320952837886e-36	2.68382046424181e-34
JUN	459.62410216562	1.68068720413485	0.135746678653544	1.9645947170741e-36	4.54005560398844e-34
CD83	219.059478580095	2.3909290112066	0.19469177818023	7.02226296211502e-36	1.59783491091817e-33
TAP1	1034.93025720215	1.16707990661154	0.0955364537146012	1.72245943082998e-35	3.85987499726901e-33
JUNB	2177.46082467273	0.994971752268179	0.0850012387946658	8.70186482001371e-33	1.92090418937318e-30
KRTAP2-3	124.77997183102	3.32997595827209	0.28455752309592	8.88806076034615e-33	1.93315321537529e-30
CCND1	6329.56080950747	0.689774729184571	0.0588596513499504	1.0317055296032e-32	2.21143837432338e-30
AL049629.2	1068.66347844703	1.20683393902626	0.10402114313656	2.62895494623637e-32	5.55460623640512e-30
TGFA	1605.50736482367	0.931842025195401	0.0806950000667273	6.00639927350961e-32	1.25119218669306e-29
GALNT5	1041.99790944822	1.30560754918077	0.114224161098096	1.90084151531954e-31	3.90464527938556e-29
DHRS3	1085.22260022336	-1.09442075056456	0.0957869004817544	2.12150253071887e-31	4.29822225059344e-29
CPA4	435.041922238355	1.61446889773658	0.141709117204134	2.77012696628642e-31	5.53651051775354e-29
PMAIP1	1467.87502707058	0.984244422344461	0.0869135305280187	7.07169629752971e-31	1.39453850987286e-28
F3	725.291347505707	1.25620661271358	0.110974009448101	7.28078000191782e-31	1.41687810826795e-28
FLOT1	924.676029634695	-1.15844923294895	0.102484749902362	8.25615459947331e-31	1.58582501982091e-28
CFLAR	828.954099521217	1.24620338755188	0.110931597621883	1.74284326284784e-30	3.30469895609224e-28
BIRC2	1313.45407003008	1.06460440974225	0.0947680583694673	1.93525023005319e-30	3.62308239271983e-28
CYLD	427.188340099302	1.57645278508187	0.14065865219318	2.12362634117384e-30	3.92605419824514e-28
ABCC2	2775.72028575233	-0.981763403632331	0.0875865783143996	2.43678608534358e-30	4.44939088916438e-28
ABTB2	334.947260682054	1.72939233930766	0.15529967083951	4.90836090346813e-30	8.85300704418216e-28
HIVEP2	717.082695261083	1.23203783939667	0.110995885462757	8.29479325626757e-30	1.46047609833568e-27
CYP24A1	1827.55514939359	-0.978123820423388	0.0880436845361454	8.24772934911595e-30	1.46047609833568e-27
ADIRF	1755.90510351385	-0.947675626866732	0.0857161924339153	1.47207349576632e-29	2.5614078826334e-27
ANXA3	2480.50828753777	0.772111433020645	0.0698893357774616	2.02961978611929e-29	3.49047402752375e-27
TSC22D1	3671.26327045141	-0.695488487342847	0.0636917878681508	6.81012561449789e-29	1.15772135446464e-26
TRIO	1637.34391795089	0.910211338261618	0.0837065262801297	1.1986466436805e-28	2.01454362045847e-26
H1-0	10543.8200464255	-0.628394952955149	0.058283951060203	4.87605372688198e-28	8.10301512590837e-26
DUSP6	989.649591494408	-1.09607295779784	0.103297535117487	1.64584095645968e-27	2.70466530511541e-25
ERAP1	480.166757294909	1.6273614644361	0.154344188927135	3.19892361227357e-27	5.19912969511275e-25
SLC20A1	1666.85808446421	-0.959180334276393	0.0916465995705993	8.99364231999696e-27	1.44582575992125e-24
SH3RF2	798.8004331597	1.19593073718573	0.114402001446214	9.24592291082282e-27	1.4703999983986e-24
BAZ1A	1215.57770106018	0.99455716552982	0.0952676236048837	1.20969852171043e-26	1.90334480171247e-24
IL6ST	1388.90892511298	1.07042809766126	0.10264854607513	1.3007882450168e-26	2.02512190987352e-24
SEMA3C	1644.31383309143	0.986072903418951	0.0951826117984724	2.83024644247286e-26	4.36034842543475e-24
PBX1	431.395904924672	-1.81290474819837	0.17613093167403	4.81876917544858e-26	7.34738104174066e-24
HMGA1	25598.6493566001	0.572129240037016	0.056046428300299	2.35225393015371e-25	3.54998322724218e-23
DSE	962.970938427206	0.973785282931182	0.0964980208958607	4.53698587651889e-25	6.77798193067823e-23
MSANTD3	714.796171622995	1.09531531139924	0.109941414686517	1.48629757283176e-24	2.19823411021817e-22
CYB5B	5852.92312896805	-0.700929747830648	0.0705607310443249	2.79798946569433e-24	4.09725388095239e-22
PPIF	952.241030155204	0.95022748609117	0.0963371318559905	4.51944299271579e-24	6.5531923394379e-22
TRIOBP	1488.06134026168	-0.95847763554897	0.0974593490069594	5.82992542645361e-24	8.37132010264553e-22
CDK6	2360.61565190289	0.901707380092669	0.0921741414720264	1.10015205343905e-23	1.56454316061188e-21
NFKBIE	231.138068017114	1.78124876480969	0.182891178562753	1.1732497707301e-23	1.6526061056284e-21
LAMC1	2482.44049059808	0.688372931923428	0.0705910085706048	2.0726443112705e-23	2.89192541166894e-21
LTBP3	1608.02592834835	-0.885943909351849	0.0917278564424952	3.49147316114197e-23	4.82606430404577e-21
MMD	607.051529163626	1.30322556484351	0.135448785844661	4.11941355082848e-23	5.64130800155123e-21
TMEM132A	1334.35204902205	0.891625881889442	0.0927609753976485	4.65524984390285e-23	6.31661882489204e-21
CXCL16	861.717518922992	0.970772992636454	0.100979592849005	5.58746247084031e-23	7.51259726761165e-21
CAPN2	4207.04554875696	0.585110086024774	0.0606255995346398	6.10897280273532e-23	8.1397934912122e-21
IFIH1	278.135354980051	1.814572233103	0.190693519195443	1.01917242501145e-22	1.3458535862428e-20
SAMD4A	387.902796646486	1.36883663297935	0.14443401252763	1.57255493658721e-22	2.0582378329314e-20
CD47	923.848392704749	1.10267195843351	0.116797655330207	2.55715922573374e-22	3.31757762707035e-20
PLCXD2	585.328395627562	1.1643397425882	0.123890104146547	3.64440952660411e-22	4.68702755638911e-20
CTNNAL1	1757.90687676704	0.719608670838091	0.0772537911334041	1.21987281223923e-21	1.55533783560501e-19
TJP1	2632.29611188592	0.654854438090064	0.0705107065626609	1.6796814839074e-21	2.12328967068294e-19
CD68	426.876304947546	1.2331803924052	0.133717405568508	1.85530547764615e-21	2.32542101816835e-19
DDX21	5534.93009784449	0.523349167985912	0.0566110468469136	3.56539479282276e-21	4.43127638536543e-19
EGR1	798.733359656118	-1.13942363723708	0.124725383304645	3.94951797661623e-21	4.8677809061795e-19
STEAP1	365.111990107311	1.36978229336465	0.150058135853386	4.13426949331024e-21	5.05337568645111e-19
UGCG	1476.91614583787	0.928273108915757	0.101793749847135	5.80493921545981e-21	7.03729926202055e-19
SEMA4B	1637.49794482628	0.896925529045676	0.0981565916309367	9.49736896919679e-21	1.14200070775952e-18
NORAD	7367.77854809785	0.532004012981162	0.0582411689272482	9.58640480348572e-21	1.14341070196414e-18
NAB2	786.14895023515	-0.962155935907327	0.107415388237253	2.39754541944789e-20	2.83677574029075e-18
SLC2A1	2622.8832019215	-0.707134594006475	0.078910089738917	3.05132470810042e-20	3.58167400260359e-18
HMGCS1	1721.98761087823	0.933828762039822	0.105232309309896	4.98373879618979e-20	5.80389738548402e-18
WNT16	2067.05881778306	-0.742287895798779	0.0833140196702637	5.04287449464004e-20	5.82688388872861e-18
LIMA1	2580.37599839228	0.680692905238014	0.0763844795280203	5.58431694451314e-20	6.40248431080227e-18
EHF	1022.12412837152	0.9041975613082	0.102524473929818	8.87154954524415e-20	1.00930936749355e-17
AC092143.1	1175.03693571395	-0.815848800241195	0.092502926559493	9.6027875630435e-20	1.0841620462398e-17
HDAC9	143.299642654499	2.12506069035428	0.24201618513187	9.67886799712385e-20	1.0844731642232e-17
CDV3	3075.9778357995	0.576801863564827	0.0651269078972676	1.05164421022264e-19	1.16945999016488e-17
KITLG	16185.9565078778	-1.34277784122783	0.154215218315575	1.7338647232066e-19	1.91372084001683e-17
DBP	502.005805025427	-1.19158323381115	0.136879819854779	2.05343063016784e-19	2.24964733482832e-17
MAFF	414.207733567473	1.26100854941136	0.145087671175439	2.21922125504232e-19	2.41340311485852e-17
ABR	1546.27174256112	0.72826929268528	0.0834200019497311	2.42463909912771e-19	2.61754834132108e-17
ELL2	873.075677542365	0.952144271887898	0.109578075075578	2.72748935946521e-19	2.92315707438336e-17
TCF7L2	3090.71451331522	-0.620119941537	0.0711731992942999	3.3660329104876e-19	3.58155588101523e-17
ECE1	1955.33136966577	0.690466897622299	0.0795885043451717	4.18874889288891e-19	4.42511400898765e-17
PRKACB	2444.02938347243	-0.669051910534587	0.077094042092188	4.63821468413549e-19	4.8651911474017e-17
VEZT	1138.78911503405	0.817290037131664	0.0947313556202825	5.27956512755143e-19	5.49892734059758e-17
KLHL5	675.375238095625	0.971000346438567	0.112870773951946	5.6955464306424e-19	5.89070851113294e-17
SCG2	157.592550390232	-2.02559969021244	0.236929271759973	7.38931719953108e-19	7.58944454035172e-17
PSME2	1390.82151858824	0.833238412953009	0.0975034671485968	9.46721279027123e-19	9.65655704607665e-17
RNF43	633.321913235819	-1.11734441173367	0.131305200946444	1.13396956563588e-18	1.14872670381881e-16
ITGB1	8369.12611570881	0.50376655982977	0.0589740150578084	2.04413946356826e-18	2.05665460314112e-16
TUBB3	1158.82755925503	-0.798493795244306	0.0943738603115085	2.24685985698285e-18	2.24534170843083e-16
RFX5	1095.35347820272	0.855217222644408	0.101422682030479	2.69649844375036e-18	2.67659140825958e-16
NFKBIB	541.726839680813	1.09408417687796	0.130380827404178	3.32034902043534e-18	3.27386413414925e-16
GPRC5A	5309.28863084007	0.530320317703644	0.0626397154809834	3.72480011163784e-18	3.64833070537243e-16
REL	516.324151969351	1.11329094045733	0.133084084929013	4.03743197165866e-18	3.92852755663366e-16
TAP2	1241.21323081175	0.811950643352915	0.096991128734827	4.80513924450226e-18	4.64496793635218e-16
SLC25A37	1279.60968946121	0.733976127677665	0.0881031719430287	7.60171242718112e-18	7.30060563623434e-16
AC106886.2	215.750546816312	1.58835088181398	0.192232500969168	8.17659075635416e-18	7.80205014751471e-16
TNFRSF10B	3052.44280628096	0.742842587138902	0.0893973642499697	8.70109102855603e-18	8.24930360976562e-16
C3orf52	254.090636770617	1.50812904225409	0.182885369536421	9.56771416538687e-18	9.01315238892177e-16
N4BP3	190.606304926413	1.69018809056698	0.205419329978865	1.05339943347407e-17	9.8606187475199e-16
UCA1	2039.72746942444	-0.738888619144564	0.0894392854783671	1.31688646260719e-17	1.22495287936857e-15
DNAJC10	1328.88796907511	0.756975083909309	0.0916487152457233	1.35164872684559e-17	1.24943029187789e-15
CLU	1639.50242712394	-0.772280265686366	0.0935863122306554	1.37152750083279e-17	1.2599311638085e-15
DTX3L	692.119490365492	1.04284854100035	0.126874070253731	1.45371269965859e-17	1.3271858535772e-15
HLA-A	3938.3334757687	0.535344948351857	0.064716282803316	1.86072154132308e-17	1.68834795068518e-15
VHL	1588.95902478506	0.709866794779496	0.0863669911050751	2.03425098258053e-17	1.83454707514427e-15
TRIM8	1200.08314141233	0.788563376007087	0.0962366227395114	2.19311808961807e-17	1.96583130578492e-15
NOLC1	4395.98376321575	0.567290984579866	0.0693406240008385	3.9994531299326e-17	3.56336818022308e-15
MYC	3237.40020790515	0.591393822293893	0.0727534429289578	5.45511444093244e-17	4.83120614259825e-15
MT-ATP8	45760.1988548305	0.418110182769704	0.0514097724449623	7.33071833273075e-17	6.45365024649332e-15
SERPINB9	992.104435151816	0.751062192198208	0.0934084662336779	8.12444010091272e-17	7.11008692855025e-15
SOCS2	357.62315553663	1.18187647307438	0.148814055317206	1.27220854873744e-16	1.10682143740157e-14
PCDH7	2199.3391609383	-0.607011816415974	0.0764055370593602	2.25844567095785e-16	1.95335739610916e-14
ZBED2	489.491964330731	1.05298322049524	0.135973677957167	6.15324899165321e-16	5.29107863875297e-14
PLK2	949.096628713255	0.80639644624466	0.103697205835578	6.25436338871007e-16	5.34693841150416e-14
CLDN12	961.243698784945	0.757310563519386	0.0974249581782935	6.8692750845086e-16	5.83888382183231e-14
STC2	1973.79837043104	0.67970740535461	0.087556814348992	7.67448069939517e-16	6.48603254537454e-14
CHST11	361.569506540879	1.16342031472482	0.150943728072979	8.0975437764768e-16	6.80469729852795e-14
HIPK2	3353.16219423299	0.49530058992431	0.063397157245476	8.90106644117181e-16	7.43767077203001e-14
SLMAP	1553.33470356007	0.627375258379112	0.0808157173963085	9.24529838241389e-16	7.68190803797199e-14
CXCL1	48.9996860386091	3.56797996586143	0.462307592609244	9.64115036835024e-16	7.96606781831844e-14
CDC25B	2826.00277000985	-0.580381251147135	0.0755337915913688	1.07474285006293e-15	8.83080375135038e-14
SPPL2A	861.307504929755	0.814715689700031	0.105792235915756	1.13026034081282e-15	9.23566322686276e-14
SEMA7A	314.868851388654	1.24210221156233	0.162443715930848	1.28981275983724e-15	1.04815003945015e-13
EPHA2	2692.19965385386	0.670833711450865	0.0873770146467796	1.60674085487773e-15	1.29856269090938e-13
SOX9	1038.82560923936	-0.740967378375301	0.0970246971238466	2.01671818613333e-15	1.62104684635391e-13
EHD1	758.753917346766	0.840725007638376	0.110407209096883	2.12125174866351e-15	1.69256445579906e-13
DENND5B	853.526185664791	-0.919387972819952	0.120850879379163	2.12858004583249e-15	1.69256445579906e-13
CPOX	8248.35503428319	-0.595691524858116	0.0780950377000771	2.89514925738906e-15	2.28979986720771e-13
TNS4	186.971075781108	-1.70656899761415	0.226847219497954	2.93817466601774e-15	2.31146826119162e-13
AL669918.1	800.216189904335	0.831822539039261	0.110253312564626	3.74118699527437e-15	2.9276272836036e-13
HDAC4	258.688913111566	-1.36210106565053	0.181849527408517	4.03714495861761e-15	3.14259862831339e-13
EPB41L2	1926.60876370001	0.57945061383854	0.0764562382796459	4.57263986983306e-15	3.54080333376079e-13
KRT15	515.754215809966	0.993483799660288	0.132975269469188	5.59837015119212e-15	4.31249450709018e-13
ITSN2	755.596250196395	0.809375861729383	0.108104904735254	5.92255202607198e-15	4.53857743345101e-13
CLIC4	2585.90112217554	0.573536141798618	0.0760722191001184	5.98794314653011e-15	4.56503500707115e-13
B4GALT5	3654.27060202437	0.485682835608268	0.0642998877229835	6.89571377230034e-15	5.23013367652934e-13
C11orf68	488.743905179621	1.06278916123668	0.143136167474431	7.62184633995722e-15	5.75138302897792e-13
CXCL2	45.6293362537173	3.73175570138936	0.5027402205492	9.07701843976482e-15	6.81467526518384e-13
KRT18	7060.30585158509	-0.499342540605368	0.0667300656045888	1.08675916774388e-14	8.08351728867473e-13
LINC00511	404.289845316578	-1.08482064141806	0.147074034333465	1.0876402572321e-14	8.08351728867473e-13
HPCAL1	754.855125320524	-0.833390742004547	0.112661272976452	1.09959980546342e-14	8.13154056140199e-13
NOCT	226.868599638949	1.36766477926249	0.185988937491485	1.14765870619491e-14	8.44471256946404e-13
WWC1	1036.03916453828	0.732339310650589	0.0991458852110051	1.41075196278032e-14	1.03292185789707e-12
CASP4	352.167483444028	1.20758487477744	0.165090664570941	1.61722887583536e-14	1.17826675239434e-12
TNIK	572.738686333685	-0.902987733566505	0.123458023966023	1.8972996688625e-14	1.37554225992531e-12
DDX58	401.736437609121	1.17455423015975	0.161501919406386	2.21039017264953e-14	1.59471564163349e-12
ITGA3	4670.14687335499	-0.51200322426414	0.0693405343300755	2.29774816523935e-14	1.6496939497034e-12
MAT2A	2131.61689925395	-0.651706099682369	0.0890420727125783	2.61130709017456e-14	1.86575999341457e-12
HLA-C	5334.91101306562	0.461308535436704	0.0624949133687796	2.77366399599727e-14	1.97223512023075e-12
NRIP1	886.744730268978	0.758852327371128	0.104270297325407	2.84349206011815e-14	2.01221280235155e-12
UBE2Z	2711.32403164179	0.503203890009717	0.0684922623893213	3.14306689765948e-14	2.21361711506589e-12
GPX1	2171.56675557676	-0.551170735684595	0.075289246391888	3.21270283271168e-14	2.25193719885335e-12
NOTCH2	2635.18123666412	0.557619511979925	0.0761900543871073	3.61991380293003e-14	2.52540212949694e-12
ARNTL2	624.231547119889	0.954103633150211	0.132612484715677	4.5644227698654e-14	3.16938088104739e-12
OTUD4	1306.84419066081	0.64872604520387	0.0896648868894738	5.12105140550975e-14	3.53926870502286e-12
PPRC1	1003.2734284311	0.68567297764466	0.0952462232030599	5.42461996050594e-14	3.73163391701781e-12
SLC44A2	1651.81238973997	-0.621452336147921	0.0861999351616126	6.20640680018031e-14	4.24966465623457e-12
CIB1	974.601501225672	0.726071088854468	0.101497982873477	7.88293741554629e-14	5.34810295302429e-12
RNF213	2877.67119723956	0.554038111871494	0.0769331825349869	7.8826173180887e-14	5.34810295302429e-12
SMURF2	3112.82911369798	0.505370046458043	0.0705043849828459	1.08380293187993e-13	7.31938144406586e-12
SOX4	1790.96737523343	-0.741586423461149	0.104706685217472	1.27876986511287e-13	8.59682104773608e-12
PLA2G4C	48.6339504500283	3.1286603596816	0.445753960465922	1.47832795239858e-13	9.89342552759046e-12
ALDH3B1	846.322445030247	-0.916529367438121	0.130808642875821	1.87530486523131e-13	1.24935851156627e-11
GCH1	408.688184915307	0.967193581838899	0.138237836795701	1.9040836441899e-13	1.26284291917348e-11
AMOTL2	644.930551591684	0.867834095150543	0.124511772307845	2.14827232989341e-13	1.41843516781802e-11
FTL	15179.8262547551	-0.366116821361975	0.0511887325580392	2.62176625144291e-13	1.72337434928181e-11
SERPINA1	88.3488981842487	2.10074870159616	0.304180737987701	2.77170528070276e-13	1.81387261511477e-11
AP1S3	2490.75489252466	-0.619949625416393	0.0887180889063132	2.95993393010464e-13	1.92252635519124e-11
MAPK6	1787.03914647375	0.537385988819127	0.0764950907602345	2.96373231226236e-13	1.92252635519124e-11
ABHD2	1201.26697110712	0.610124768980586	0.0875347900989021	3.70992452981016e-13	2.39606042776822e-11
DUSP4	1685.03015618561	-0.618982742329733	0.0893339672435799	4.61228895624526e-13	2.96590233316815e-11
SLC4A7	861.296072305317	0.872478488969417	0.127422877578045	5.84518019611197e-13	3.74243355413403e-11
STN1	505.951516752019	-0.862504003635677	0.126694574732883	7.58346220843517e-13	4.83445715787742e-11
AC093884.1	1643.84641493838	-0.593427771638205	0.0864616131619067	8.41193938785196e-13	5.33959586035753e-11
ARID5B	1079.6578621014	-1.02638693791006	0.151266876347821	8.69221687125213e-13	5.49392681734269e-11
RELA	1146.42934665451	0.641315969102373	0.0938367105076306	8.83058240571897e-13	5.55763037364186e-11
MT-ATP6	97326.9871816664	0.355699936941003	0.0512422747045639	8.91414133341035e-13	5.5864470475059e-11
SYNGR3	158.625238077216	1.48922324949353	0.221733755551193	1.06912514687274e-12	6.67188224567417e-11
FLII	2872.13847968819	0.480399369886516	0.0698703301948534	1.08948964024377e-12	6.77039990722917e-11
GLG1	6883.97559706326	-0.404479737682937	0.0588631113089034	1.3669420723024e-12	8.45902646416424e-11
MT-ND4	102369.680544069	0.343810556376532	0.0501869734422708	1.38136594566259e-12	8.51266764014569e-11
EVPL	724.54924311962	-0.766915428081297	0.113848512658786	1.39276260579504e-12	8.54728586709899e-11
ZBTB10	867.825158066495	0.74854420321084	0.111184865695505	1.50393279473384e-12	9.1913909231874e-11
PTMS	3528.52389748627	-0.473517002643216	0.0696293889672565	1.68758241777643e-12	1.02713349625158e-10
CHPF	1908.42596873395	-0.57752904402598	0.0854739994544974	1.71014958327125e-12	1.03660296461401e-10
TICAM1	364.806604398118	0.981869185574055	0.147098592976546	1.73709448882035e-12	1.04863785672053e-10
PIEZO1	2397.20383444998	0.484952174664785	0.071429531311886	1.83469107112123e-12	1.10305207080825e-10
MT-ND4L	27840.7578017541	0.347439878223905	0.0506059383965623	2.02879164286868e-12	1.21481086631691e-10
PARP12	348.293009087414	1.12689585987204	0.169953902326211	2.16769284881203e-12	1.29274908201331e-10
FTH1	31191.3065116236	-0.418035767327873	0.0616414964567747	2.41000140809256e-12	1.4314827640839e-10
NCEH1	504.940045917875	0.921947462353843	0.13900011207673	2.44732866216318e-12	1.44783963653574e-10
UBE2E1	1068.38852711328	0.660284275252039	0.0988687599130426	2.54872610722007e-12	1.50181908867668e-10
ETV1	300.14550603508	-1.04961781817973	0.158989879611302	2.66107903790291e-12	1.56179995915016e-10
GDF15	1442.60922475846	-1.67663013820326	0.256091520963377	2.97078025511772e-12	1.73667351672692e-10
HILPDA	458.090404584319	1.12539540649227	0.171260600172731	3.18813373913366e-12	1.85639755912547e-10
AC010733.1	272.325582981458	1.14305120040782	0.17474926641323	3.89156615246453e-12	2.24958774382195e-10
NABP1	623.918228952546	0.761603106788754	0.115562394410749	3.89380975266004e-12	2.24958774382195e-10
MAN1A1	1841.94137070041	-0.589602880058354	0.0890199396354052	4.1862748021025e-12	2.40914413708545e-10
NFKBIZ	116.193759221245	1.71248485998783	0.26380406220494	4.73105250386297e-12	2.71210335395866e-10
TAF4B	548.98289912519	0.80137244388469	0.122429818987513	4.907529550707e-12	2.80240780134968e-10
ZNF697	247.941922317645	1.13027898613886	0.17446886410191	5.80480527910511e-12	3.30204115684479e-10
ITPR2	525.478720036831	0.841139534775708	0.129255812135008	5.99628062282297e-12	3.39789235293302e-10
MGLL	228.580635370661	1.16621656866093	0.181163542659797	7.5976630520651e-12	4.28890979160469e-10
ISYNA1	1592.27525964573	-0.554286449852173	0.0848195619983406	8.18895143441146e-12	4.60511755570135e-10
PDE4B	1954.59926248777	-0.498430119351913	0.0762972541447902	9.80433211710513e-12	5.49265424287822e-10
C1orf116	280.6885048462	1.15233188110549	0.180168058953625	1.00832008697324e-11	5.62756757974879e-10
C3	62.1376057616718	2.53272615090305	0.396549960186366	1.03128892095379e-11	5.73412148154382e-10
MOSPD1	920.500012077591	0.706225991002632	0.109582156445609	1.09970472344735e-11	6.09162279392746e-10
