baseMean	log2FoldChange	lfcSE	pvalue	padj
EPB41L2	599.630269234703	0.661645799932842	0.107013388339399	4.90904317595088e-11	9.14941516778361e-09
RRM2	1275.0965478072	0.661886951958983	0.107203464954465	5.50820554514088e-11	1.01129009568325e-08
HBEGF	104.760313488032	1.39110699536656	0.229803853847587	7.95422354027843e-11	1.43889564366125e-08
TPM4	3224.23588064656	0.386564455834276	0.0623984088280566	8.49164096619888e-11	1.51385036993061e-08
JMJD1C	738.04446741523	0.626229121291912	0.10298224200905	9.06426586771791e-11	1.59285049198283e-08
SMC4	992.1708428956	0.561193462341048	0.0911906866534876	9.88125097718277e-11	1.71196152493416e-08
LIF	382.779905838006	0.766002087661504	0.1265517155674	1.05556704301594e-10	1.80340697168599e-08
AREG	4421.61309847693	0.514372842185863	0.0830742593085989	1.08529045391622e-10	1.82878874981142e-08
YARS1	1591.49339664559	0.624319594676132	0.103103086194006	1.11728597120477e-10	1.85726145024188e-08
KLF6	690.583695946028	0.56918147628387	0.0947827410421095	1.55285507272731e-10	2.54688936661582e-08
SLC1A3	229.968126730665	-1.15600123621397	0.194514523788556	1.68314213363239e-10	2.72425412971211e-08
ZWILCH	131.177818519339	1.28748329001014	0.217462502299673	1.72006698604019e-10	2.74786285652992e-08
TIPARP	1097.2539226414	0.572419584972797	0.0961060707460385	2.23334189212944e-10	3.47751121709927e-08
VCAN	896.609387366975	0.605036823411846	0.101846344818225	2.21626134247629e-10	3.47751121709927e-08
ABL2	546.616255094739	0.64916682129956	0.109709388442433	2.49666098274483e-10	3.83892834359302e-08
MACF1	887.034997473899	0.60542392010224	0.102276324953509	2.56967793296797e-10	3.90242077202951e-08
AL671762.1	1653.52422136927	-0.498405545821267	0.0835773520604658	2.72832218169155e-10	4.0928159947546e-08
SLFN5	289.743200066486	0.913914961998251	0.156609044748021	3.16269581564295e-10	4.6872676178583e-08
KANK2	344.199612138553	-0.888747634828936	0.150999673163417	3.27345964684834e-10	4.79366989474778e-08
SOD1	972.218308219655	0.643765459104986	0.111083197864432	3.81088801008615e-10	5.51502746024349e-08
S100A10	447.779522383865	0.79709555171876	0.13742898844118	4.30597070232167e-10	6.15904018712312e-08
RBM5	364.765445238167	0.846366579080903	0.146485713097953	4.67619684429183e-10	6.61171234271653e-08
MAN1A1	434.127983861556	-0.819568244328644	0.141154537325302	5.13622581091333e-10	7.17962655682329e-08
TGM2	319.323129807818	-0.932845591768617	0.160935528190004	5.54461007179974e-10	7.66339870710209e-08
GPCPD1	237.896429056475	0.866258084856739	0.152510191032054	8.17232809721163e-10	1.11697564359778e-07
ANXA2	4763.34839507038	0.434711366604949	0.0752990980862889	1.01633047636049e-09	1.37383309777038e-07
ATAD2	796.800188632053	0.535036251239236	0.0947445079356813	1.55142276843095e-09	2.07435342113794e-07
HK2	459.390019588374	0.723341915108719	0.130401637132355	1.99920611948851e-09	2.64432628772346e-07
LDLR	1094.47460587103	0.589060273148235	0.105315804385478	2.02915491717124e-09	2.65538666341738e-07
MYL12A	2672.7566794325	0.441670626761311	0.0787323516243397	2.19825169484179e-09	2.84638885244724e-07
FAN1	183.702707886852	1.06031560188519	0.193457432293983	2.35878487456577e-09	3.02243882729516e-07
FNBP1L	511.26666010377	0.612001455784662	0.110666594311829	2.57131862754072e-09	3.26080313787406e-07
HNRNPA2B1	3372.84421154468	0.41137184033365	0.0737217027769795	3.67512737243346e-09	4.56643856649535e-07
MYH9	3748.82244197436	0.481560948610923	0.0876900863270289	3.63936459108373e-09	4.56643856649535e-07
MBD3	205.940754841627	-0.948142633971781	0.175419520593868	3.79143244805921e-09	4.66384105435763e-07
FGD6	470.254881569735	0.648439846082057	0.119675074878689	4.33032487971013e-09	5.27399270745686e-07
TCERG1	904.61723748052	0.529054279917203	0.0975705910021959	4.65760168582092e-09	5.58320129873125e-07
SNHG32	1868.8241571564	-0.465645022369282	0.0855116530277281	4.67498360921323e-09	5.58320129873125e-07
IQGAP1	2137.31635679867	0.415626283385603	0.0761160321602632	4.97054651189783e-09	5.879105061813e-07
GNAI1	1059.1098313036	-0.540351136114284	0.100533172198363	5.94184604128595e-09	6.96101410989128e-07
CDC6	291.178649520508	0.729897234840145	0.136576371462519	6.17554523018837e-09	7.16654546005162e-07
VEZT	361.210944145336	0.680334480258714	0.12793782471802	7.22953714571307e-09	8.31126508686135e-07
SPRY4	682.970046447263	0.616354120540132	0.115096491213367	7.36357470013461e-09	8.38697522095888e-07
GJB3	399.393807544476	0.660881023469272	0.124867304873784	8.41170530414852e-09	9.40662051961111e-07
LAMC2	474.057584089798	0.645051294864985	0.121386457695731	8.4117409735568e-09	9.40662051961111e-07
MROH6	225.6106993728	1.17336864160246	0.224461076184493	8.64108091116323e-09	9.57603029623594e-07
CKAP5	1897.02581510091	0.467439703757484	0.0871698759621249	8.78611594591537e-09	9.64982252238438e-07
DNMBP	644.796194249754	0.621613647159295	0.118047984432481	1.07509609572101e-08	1.17033248437736e-06
KNTC1	314.338732702863	0.718763030700172	0.13730161385022	1.09141138001753e-08	1.17767117417506e-06
MCL1	1345.49591110557	0.448293774326993	0.0844162198961686	1.10977711877151e-08	1.1870755076529e-06
SERPINB1	519.239687433718	0.582650167191519	0.111201372553607	1.23939063186981e-08	1.31428828988194e-06
HIPK2	757.305158584732	0.511659222481316	0.097197499896632	1.28052234629896e-08	1.32367272116164e-06
PLAU	670.672533751133	0.546574729912557	0.103699625868595	1.26929098131965e-08	1.32367272116164e-06
CAPRIN2	273.364542562441	0.977475550562561	0.189012841968029	1.26987166459282e-08	1.32367272116164e-06
EPHA2	3465.37873042411	0.48446271124874	0.091760465220731	1.34012107284455e-08	1.37373577642174e-06
EREG	3001.48853827896	0.398166285624613	0.0749392051738299	1.45872788235879e-08	1.48295964304921e-06
HEXIM1	785.720783748249	-0.523622259914309	0.100730105314352	1.67168210778966e-08	1.68552144327218e-06
AL691482.4	435.193837966277	-0.642324303223172	0.124612587890756	1.83740482799878e-08	1.83755421050513e-06
KCMF1	1016.91375403847	0.556618000330176	0.107648585805563	1.95064380523581e-08	1.93507011679078e-06
MDC1	479.741155186565	0.62172646787895	0.12114470006326	2.14038914252723e-08	2.07314384584469e-06
NUP205	682.955549658016	0.55367348563079	0.107251918999689	2.11040366498813e-08	2.07314384584469e-06
NUSAP1	946.927355691214	0.458937880294428	0.0879829811343691	2.13372496237817e-08	2.07314384584469e-06
NYAP1	114.418856361853	-1.31094956794182	0.258201900685374	2.25597735941702e-08	2.16802949204599e-06
GARS1	1699.7094122348	0.546056967335391	0.106196145423896	2.4854974218938e-08	2.37008556486168e-06
TUBA1C	2135.34106453593	0.494809959485584	0.0962230249675392	2.68523408649153e-08	2.54085111522556e-06
STK24	1335.4791430777	0.496485223869872	0.0966665396157334	2.75335102522166e-08	2.58541763062989e-06
CENPF	881.184833251325	0.584187404955295	0.115862825024166	3.52268184353983e-08	3.28276586040784e-06
FHL2	467.661310000313	0.596372529180839	0.11951785562889	4.695401705045e-08	4.34271702058335e-06
C19orf33	435.363752036421	1.15105865923442	0.235809914228409	5.26178332003616e-08	4.83023855371379e-06
MMRN2	161.964289769781	0.907881757363322	0.186179924027721	6.13719687690616e-08	5.55100432226637e-06
SMS	1059.7307521168	0.47297274605466	0.0949590020474304	6.09677442911708e-08	5.55100432226637e-06
NUCKS1	3043.55850595289	0.38663485604485	0.0770091935200182	6.91012547764694e-08	6.20448565697336e-06
MRPS10	511.491690198435	0.546030727802827	0.110794490070453	7.31397456016751e-08	6.51950732352323e-06
MAPKAPK3	384.292449555647	0.684625645832396	0.140804410859152	8.20492402495905e-08	7.26106262093678e-06
SLC39A10	904.692937459678	-0.433657561216502	0.0880476580457184	8.93161807321918e-08	7.84770242276208e-06
TUBA1B	4270.64890457446	0.456634118578994	0.0923283150834726	9.13019020608512e-08	7.9652815407839e-06
FDXR	555.171601032618	-0.531387471279548	0.108614062228435	9.29526020931578e-08	8.05218280526714e-06
RMDN3	120.706823210385	1.04952989156151	0.219790403387521	9.38253185480288e-08	8.07094575845666e-06
OXCT1	180.608328811338	0.798975426361038	0.16749131629487	1.06475204077354e-07	9.09549642608012e-06
TRIB1	2146.18253450107	-0.407648670228368	0.0828815470661316	1.11949755447094e-07	9.49719959830832e-06
ANLN	1329.08236355997	0.450386567773819	0.0921970571448621	1.15494111020093e-07	9.73077438122031e-06
SERTAD2	1728.43029803948	0.448917233425757	0.0921534116619918	1.17878879479089e-07	9.86413671069578e-06
MICAL2	311.504061226051	0.701099958263582	0.146541928084467	1.3334307213796e-07	1.10827914214125e-05
LDHA	3569.04777014195	0.362272538298493	0.0738120695993076	1.74140139131603e-07	1.43764956473681e-05
NAV3	77.1782549158471	1.1244373818253	0.242336881513541	1.82458383781277e-07	1.496280385929e-05
SMURF2	2015.93629182503	0.346266296639122	0.0710155414289701	1.92275435848145e-07	1.56634446117088e-05
NCKAP1	1312.86174931466	0.38177963254432	0.0790195761569416	2.08291829861617e-07	1.67463908439722e-05
TPX2	1394.33318091622	0.446680517334587	0.0941539841427749	2.07439037872895e-07	1.67463908439722e-05
MYOF	4421.25590710038	0.39630975433964	0.0825405691275988	2.12190313628536e-07	1.69490457658742e-05
AHNAK	3701.64177439824	0.506891015428807	0.108771305622801	2.22832615579186e-07	1.76842838983198e-05
TOP1	2976.83908425435	0.380998852121604	0.0794420690078586	2.34543490795934e-07	1.84943556428256e-05
ARID5B	69.735107252272	-1.69528098350095	0.366571381968575	2.46343302068224e-07	1.93010761703262e-05
HMGCS1	747.254782904449	0.477478874406329	0.101748031410861	2.52302961077653e-07	1.96429033178241e-05
GATA2	94.7057492060745	-1.30942605139929	0.285457257348868	2.60463696484851e-07	2.01507165437746e-05
DIAPH3	222.140927249151	0.701310085921851	0.152083957725767	2.79997034636128e-07	2.15265220191188e-05
RTN4	1658.56641498761	0.386998556379847	0.0817579172711473	3.01038822519332e-07	2.30004879242876e-05
FTL	20580.123855877	-0.423842551464221	0.0940097002028375	3.17202125705816e-07	2.39380573515782e-05
MT-TR	212.066216008002	-1.10063914684098	0.239815260230285	3.16040999975126e-07	2.39380573515782e-05
PPP2R2A	959.994177550054	0.441529580847904	0.0943192677682056	3.38382626605185e-07	2.53581242976111e-05
MT-ND3	7895.42771860533	-0.355704618723055	0.0750796866317083	3.40142306243869e-07	2.53581242976111e-05
MT-TM	530.556327816457	-0.767511075475437	0.16908252417057	3.46070578035608e-07	2.56446637374459e-05
ASNS	1796.18945416325	0.43576211471103	0.0933642875681754	3.58230589357402e-07	2.63867932915294e-05
FBXO5	137.94373436867	0.827749653953254	0.183086669606986	3.64039166171235e-07	2.66550344230498e-05
FH	208.457814482678	0.709114493120081	0.156550725741442	3.75645885042967e-07	2.73421303663523e-05
UCA1	302.49094012352	-0.607908359381345	0.133403586212371	3.87536189830617e-07	2.80416627712142e-05
CLDN4	3526.98014588814	-0.367664842978017	0.0785516855716296	3.92148459194977e-07	2.81967093526713e-05
KMT2C	460.065265379849	0.634176099383829	0.139659842363019	3.94263393924028e-07	2.81967093526713e-05
BDNF	193.716859111665	-0.84363019575721	0.187746944112548	4.16743128781919e-07	2.96321227002681e-05
SEZ6L2	762.679589292557	-0.468531701949147	0.0998980375380269	4.30945397600242e-07	3.04658582521873e-05
ARHGAP11A	718.459046236297	0.438051218789432	0.0950407793374113	4.69654674199363e-07	3.30126979847221e-05
AC079781.5	1745.25573600366	0.430811423045804	0.0936805867727267	5.13310589412308e-07	3.58763270475046e-05
STIL	366.124329654143	0.596568749763567	0.132660167976477	5.39650138364046e-07	3.75041601808821e-05
MGA	380.447754237291	0.574753587399431	0.128962147102393	6.40615047717363e-07	4.42708185504005e-05
MT1E	94.3291358803472	1.00361136541046	0.229474999430508	6.46682370328524e-07	4.44404460190568e-05
SEMA7A	471.643394052552	0.559436291242278	0.125395349942848	6.54422888454656e-07	4.47225330604485e-05
SLC16A3	1159.19065217679	-0.390420426135332	0.0859390925445238	7.25326541166756e-07	4.92941534966423e-05
FNDC3B	464.772792703058	0.542028305211796	0.122038000891492	7.40505651662914e-07	5.00492308851951e-05
TOP2B	852.387937894426	0.428655763200475	0.0942095986191894	7.50448774470539e-07	5.0444100408536e-05
SLC3A2	1952.9683662818	0.445657208473938	0.0991750364874291	7.83567224439833e-07	5.23840240643173e-05
ACTB	13671.2020097051	0.338468865451765	0.0757605820974572	8.07225125628328e-07	5.36739257856976e-05
MTATP6P1	4152.50821466907	-0.506844448813633	0.11561001884348	8.44218212635103e-07	5.58318722237871e-05
CLIP4	235.813203673708	0.635702974834313	0.145235702252198	8.61873132812345e-07	5.65683675054216e-05
AC087721.2	1113.94615535675	0.381225274698098	0.0843177892375214	8.64551913748416e-07	5.65683675054216e-05
HLA-A	2740.16021612934	-0.424878690731654	0.0946851526329265	8.71169862986514e-07	5.66997909237942e-05
ERBIN	1492.97539193893	0.356573092816137	0.0788957114132261	9.18210094239632e-07	5.8522810203325e-05
MEF2C	87.8871813677705	-1.30495034636553	0.302938741276288	9.13553665227743e-07	5.8522810203325e-05
CDK6	466.080185866356	0.558209483097652	0.127531765471932	9.12269324049547e-07	5.8522810203325e-05
LRATD2	776.746001996758	0.463728178548164	0.104674757240308	9.07906099870142e-07	5.8522810203325e-05
DNAJC3	737.334636889756	0.481044196737622	0.109210810823968	1.04023540532323e-06	6.5958431550933e-05
BAX	399.680778637287	-0.57594750185285	0.133241808453861	1.12890931635586e-06	7.12139153871456e-05
DNAJA1	1057.60431099833	-0.47116354881977	0.10760551374039	1.25341863875319e-06	7.86648095678724e-05
CD55	1370.18858685594	0.409150519520512	0.093007616560943	1.2853952016323e-06	8.02621643415176e-05
CORO1C	835.474871424861	0.429668008972234	0.0980693550667613	1.35746663806783e-06	8.43343288629921e-05
MED8	298.634059459989	0.651587802586979	0.152961525655936	1.4440852992443e-06	8.88184663300207e-05
NCOR1	386.942618251497	0.639600177813151	0.150277110003691	1.4411133472303e-06	8.88184663300207e-05
LRRFIP1	876.900958498233	0.433775700041286	0.0989292858895986	1.49392237045594e-06	9.09911037503501e-05
USP7	1233.56948338333	0.374177607140927	0.0844557915290714	1.49420396370789e-06	9.09911037503501e-05
ARL6IP1	2182.40006674329	0.393204901023631	0.0904368052169824	1.5257834009638e-06	9.24564611588948e-05
POLRMT	864.532565795524	-0.426515124839722	0.0982829551910232	1.57842589284454e-06	9.51775338621605e-05
DST	919.901819698134	0.56238964021264	0.132418045128937	1.76609632486207e-06	0.000105974394595748
SHCBP1	192.038816308802	0.741923333339778	0.17748453432062	1.81077238227784e-06	0.000108127723662134
MAP3K20	569.495049456043	0.522939192628296	0.122732647776706	1.8239657686475e-06	0.000108389386087599
SEC24D	855.543826995872	0.422988440708641	0.0987627349802238	1.85454683078379e-06	0.000109152060121873
MT-CO1	53082.4856627323	0.330100364041447	0.074865383694042	1.84591534396009e-06	0.000109152060121873
FARSB	584.993577566417	0.478085612016251	0.111577593511038	1.87507438385939e-06	0.000109834714265973
CA11	195.280307667746	-0.791504501065028	0.189985989905991	1.90607151257724e-06	0.00011112125912897
UNC93B1	348.400063921155	-0.580775890527909	0.137863899274685	1.99750481199215e-06	0.000115902390058092
MYO5B	640.396221172796	0.431009612819024	0.10087103339936	2.0592387916941e-06	0.000118923457167273
MAPK6	1045.50674945264	0.392304729060085	0.0906229883024378	2.07905365008033e-06	0.00011950672406373
UAP1	1078.66787886045	0.432187394146898	0.101911844033891	2.13013668741357e-06	0.000121873541357555
TMC5	121.582078821257	0.858387548859	0.208980445297532	2.31754363964847e-06	0.000131373752586709
DUSP3	198.722603367541	0.711480212842947	0.171736930916281	2.31731570378651e-06	0.000131373752586709
TRIM36	95.5604535941898	0.974892421808879	0.238974910427717	2.37181361263097e-06	0.000132100762017574
CASTOR2	249.41132445217	-0.736276025826461	0.178120517447058	2.38406382959934e-06	0.000132100762017574
BTG1	523.272554856078	0.504597460462379	0.118988468718991	2.36588568220213e-06	0.000132100762017574
KNL1	382.901960139246	0.503913101775561	0.11974767027749	2.36452886616783e-06	0.000132100762017574
MARF1	1064.54712517376	0.515415818238635	0.122787826852001	2.37576569149607e-06	0.000132100762017574
ALDH3B1	363.963362234942	-0.585437201385875	0.141890507813837	2.62830401464452e-06	0.000144777644191108
MT-TP	165.564114445028	1.53768526862464	0.383431668471346	2.63638665952429e-06	0.000144777644191108
CFLAR	320.242007221603	0.536210648427323	0.129600025801354	2.91677181025595e-06	0.00015946315572426
AP000350.4	1283.25441745042	-0.369434575298368	0.086932760083254	2.97067167448337e-06	0.000161691293220442
MIF	1504.47236187103	-0.369812874113499	0.0868954894201205	2.98683889368892e-06	0.000161855089124526
SARS1	1323.79030842386	0.393337498709584	0.0930021371247127	3.05708045904332e-06	0.000164934854064438
FGFR3	170.105149047386	-0.793756871050433	0.196276256652003	3.23061386477967e-06	0.000173536162229933
ZNF37A	78.8997565190066	-1.11335641743951	0.278585262375131	3.32277762571881e-06	0.000177710815538987
TES	1057.35978854298	0.354034213495255	0.0839721870132221	3.35207413587479e-06	0.000178501575521194
TUBB	4359.85037957035	0.405952913411628	0.0965183355417851	3.46800352020247e-06	0.000183878928025908
ACTG1	40785.9195390415	0.348647926723358	0.0809835360844907	3.53823784768953e-06	0.000186797698559781
IFITM10	56.5989537922525	-1.67872347633026	0.415851380011996	3.63147689555694e-06	0.000190900843129256
ODC1	1147.48441070233	0.438992348558634	0.105627183713196	3.65684753575613e-06	0.000191080257933757
UPP1	207.768877530977	0.698110202403841	0.173522447621935	3.66595731016719e-06	0.000191080257933757
LRCH3	152.454794920638	0.890520716388844	0.223754784839685	3.76764988093974e-06	0.00019555215690059
XRCC6	2848.16718045715	0.379629216802199	0.0904568453354391	3.92587861976333e-06	0.000202908541603818
CAPZB	869.486764321597	0.420768613126319	0.102196293024052	3.96437337984674e-06	0.000204040824039727
COX5B	570.173082928083	-0.528102730435537	0.129730388828886	4.02730499930344e-06	0.000206416161651799
WASF2	1952.72228442639	0.386875021837921	0.0937722320931409	4.07926721583004e-06	0.000207351512487295
GSN	789.969903985074	-0.424945478816962	0.102848647490441	4.06266279446151e-06	0.000207351512487295
NFE2L2	668.720688520143	0.409673083706016	0.0991163689800512	4.11541191922945e-06	0.000207942697862211
DDIT3	420.01423452011	0.678400039131777	0.169353139160347	4.1247067944378e-06	0.000207942697862211
MACROH2A1	1033.11094745361	0.354927849259021	0.0864932608038524	4.54611246559109e-06	0.000228251956894841
SETD5	1324.22731350282	0.384327568320365	0.0929172161937068	4.63916694630557e-06	0.000231738543774692
TPBG	198.380898184255	-0.77243867443819	0.194378616950966	4.67207209626239e-06	0.000231738543774692
DDX6	1603.14585271505	0.361798231046772	0.0868130325527936	4.65647963071477e-06	0.000231738543774692
ITGA3	2640.81286523949	0.355086973331629	0.0833980347123815	4.75377418691352e-06	0.000234844081418567
HSPA5	27091.8399296867	0.700542715058255	0.177204530984211	4.81708432960822e-06	0.000237019817354043
GNL2	1039.97237130931	0.397876107285991	0.097509872053771	5.11678233734526e-06	0.00025076310570392
EGFR	710.474297065098	0.443329157416054	0.10944600426787	5.27960065582858e-06	0.000257715744711696
MELK	275.557608421219	0.591924801795414	0.149032725054233	5.34329289079521e-06	0.000259793857113328
SNORA40	102.643117493992	0.880310088887856	0.226230772092944	5.41730844312897e-06	0.000262355555743817
KIF23	487.792883116661	0.466824374904252	0.116535696319565	5.48821215026525e-06	0.000264747049648678
PNPLA6	959.622645785226	-0.421633437121573	0.102276322099124	5.56104201077433e-06	0.000267212413181778
WDR1	1226.94924786525	0.379358658790126	0.0924769353554778	5.75016507019657e-06	0.000275224826959097
EPRS1	3370.52045056448	0.312973476515929	0.0758601146422236	5.7971825690827e-06	0.000276046508579926
RREB1	401.131903037241	0.554069569814328	0.139606626476131	5.81221410634915e-06	0.000276046508579926
MSH5	207.666586944051	0.804769013658225	0.208579511981064	6.22307256416143e-06	0.000294423136968268
DENND5B	166.232422369915	-0.857604837411109	0.222713454864939	6.59741132660036e-06	0.000310937765243337
MPHOSPH9	261.84470970602	0.590897438970632	0.151052503780263	6.82747048303827e-06	0.000320552345083411
KLK6	118.843770012075	0.790621184940753	0.205965041004729	7.02962754489522e-06	0.000328788777299453
MIB2	441.79036805105	-0.511502482031388	0.12938641586469	7.19743904566261e-06	0.000335362491290514
USP53	317.134941493294	0.52770142488783	0.134460856690511	7.31426948364335e-06	0.000338589379427173
MT-CO2	40382.2801608755	-0.347887759115128	0.0871224330891014	7.32174416125746e-06	0.000338589379427173
MSN	2307.78173465188	0.33571930231872	0.081893082415493	7.3960780269296e-06	0.000340745901907345
USP11	514.7923295289	-0.464347931597094	0.117331012099125	7.49842124965754e-06	0.000344171939522528
PLAUR	301.483651823556	0.526867294950676	0.134546636139559	7.65340986621392e-06	0.000349979906186979
PPP3CA	374.444005679855	-0.540731312670537	0.138922472775708	7.71956481284545e-06	0.000351697654677081
NELFCD	392.928111540771	0.506817488655007	0.130311912043019	7.78788015709016e-06	0.000353500788975521
H2BC15	22.1742087611555	2.39673734496644	0.621293373767946	7.85268246512034e-06	0.000355131790453843
