baseMean	log2FoldChange	lfcSE	pvalue	padj
PGK1	3217.8413637338	-1.35436565237103	0.122083253218199	1.22954569903538e-29	8.25435012619082e-27
ANGPT2	74.332861617661	3.65595379607747	0.332332962414326	2.29789353334758e-29	1.48094642437185e-26
PFKFB4	249.156484689559	-2.69734528715586	0.24521281046657	2.73344355986351e-29	1.67361887645993e-26
CLGN	124.293865016021	2.81206549181871	0.256370405477633	2.80459965643111e-29	1.67361887645993e-26
DHFR	386.920223382749	-1.89812867053672	0.174644364482567	1.46870098235752e-28	8.45132508133727e-26
TUBA1B	5494.74656498474	-1.4424134678536	0.133816299453373	3.75544250817552e-28	2.08647205833531e-25
DUSP6	1978.66901767552	1.64769384066791	0.153453336879414	4.04508385146332e-28	2.17247970049257e-25
HNRNPM	1781.25012053911	-1.19105641614803	0.110929668516823	5.79497032208362e-28	3.01188909127133e-25
MPRIP	2531.45430695855	1.4344227557818	0.135930361899419	1.32890262184799e-27	6.69102470100463e-25
FLNB	5010.67102626478	1.76940341910017	0.167029519944273	1.67601395107684e-27	8.18301114537878e-25
EGR1	1842.31549408055	1.87017616150117	0.17956369226482	1.12161735579608e-26	5.31514671664309e-24
BNIP3	385.622663026983	-2.64737890105964	0.254695998445529	2.52855646224326e-26	1.1640029062761e-23
ANXA3	2670.75667893246	2.31018740450228	0.226158089032595	7.2931351851535e-26	3.26408316953314e-23
ABCC3	451.737490927117	2.20317625122004	0.215567277947915	7.91165739000993e-26	3.44520605048216e-23
HSP90AB1	15703.76659646	-0.987629881217321	0.0970462086346969	1.62456128422425e-25	6.88813984511081e-23
HNRNPA2B1	5698.2295005442	-1.07398774062306	0.105774415221986	3.51341189304637e-25	1.45148954925034e-22
SMURF2	2484.77349835348	1.18192429564214	0.118515088157735	1.56766416047303e-24	6.31455123838537e-22
CPOX	1897.19876461188	-1.57915021108226	0.160656362405243	6.8889375555114e-24	2.70718443644877e-21
PHLDB2	4141.55417352467	2.17633928902435	0.223018126392687	7.75148796601073e-24	2.97361843115154e-21
ATP1B1	763.342894089343	1.42143883537057	0.145418317624973	9.46972452049007e-24	3.54828375521246e-21
ENO1	12033.4910034808	-0.992296938485909	0.101813597861852	2.27844097401011e-23	8.34323658482976e-21
MCM7	1648.41804897956	-1.12232666538639	0.11666322583123	6.75113421627176e-23	2.4172060998349e-20
FKBP4	922.964479639818	-1.26285156525861	0.131847445068628	9.03094955679675e-23	3.15867187156104e-20
ALDOC	522.630950269311	-1.86153512633086	0.194612198794651	9.21409992324782e-23	3.15867187156104e-20
INPP4B	440.098820060341	1.47128938331964	0.154392869235454	1.02430426553479e-22	3.4382479846451e-20
MAP1B	922.831068897688	2.50026414604882	0.264454783520947	1.37209310046404e-22	4.51166612952582e-20
LAT2	212.940786844837	2.41964136207988	0.259005896111961	3.88510524123043e-22	1.25193631293409e-19
MT-CYB	20427.7854532755	1.3672074850175	0.146689938778029	5.72694394995924e-22	1.80926511611261e-19
NDRG1	1915.35164267582	-1.43849173260636	0.154730616129326	1.18503078347846e-21	3.67177230450096e-19
DBP	153.643089026339	-2.24660122627298	0.242743428800014	1.77114306093649e-21	5.38427490524693e-19
NCOR1	647.404214713036	1.66298021087081	0.180642770909958	1.84768171975107e-21	5.51293479048691e-19
DPYSL3	145.113765483285	-2.96187537620166	0.323810842984364	3.04461238621741e-21	8.91905359395179e-19
TGM2	323.166721313248	2.64579771316708	0.291459605242721	4.62218579695956e-21	1.32986888501094e-18
BHLHE40	730.121768621334	-1.48172603047074	0.162875984853012	7.70403516761415e-21	2.17767394071227e-18
NIBAN1	586.062803383877	2.42801012444454	0.269887127122596	9.57073801318252e-21	2.65868501497236e-18
NR1D1	397.988453309762	-1.66400059190211	0.18514375624417	2.2024206911916e-20	6.01447494516593e-18
TPI1	3975.34710976082	-0.990166032088335	0.111404106562451	7.36289363984919e-20	1.9771823720875e-17
CREB3L2	878.424239378985	1.114326059643	0.126964863637424	1.42794316812828e-19	3.7716426762103e-17
FASN	3730.1053682679	-1.68049874431089	0.19368049632284	2.34830551424734e-19	6.1025642654118e-17
AP000350.4	1275.82128518331	-1.00029825811037	0.114752876390444	3.32642854148971e-19	8.50720899372732e-17
ZBED2	316.737561879548	1.62278641987151	0.187938605447007	3.62441498342877e-19	9.12446472078193e-17
RPS4Y1	219.553207396559	-11.8015236558134	3.1208587947082	5.62206408880207e-19	1.39357994767352e-16
GAPDH	22341.6725612024	-0.8230908929034	0.0959792832901284	1.33029624664711e-18	3.24753532211791e-16
MCM4	1144.1207115946	-1.4824266694849	0.175919331837497	2.95336629971371e-18	7.07583964206177e-16
TRIM44	703.483367539519	1.15880384594232	0.137586040920138	2.98632755499131e-18	7.07583964206177e-16
ASAP2	485.356705032985	1.75311448892409	0.209615885499966	3.26405893923213e-18	7.62181414911712e-16
MAP1LC3B	1901.42473669804	1.41317670524768	0.16886559930026	3.8030108947254e-18	8.75344450511652e-16
VGF	201.841708532078	-2.00049071693416	0.239987270449183	5.29684374664354e-18	1.20201051332283e-15
HSPG2	760.072272719064	1.4140593649757	0.169473701305591	5.81043431595762e-18	1.30024607914874e-15
RHOB	985.908741706222	1.45964025542251	0.175804853902989	6.40870960764677e-18	1.41448122189596e-15
PER1	394.853656345782	-1.48650567085042	0.178276170866723	7.25896964950585e-18	1.58049349990322e-15
CALR	3761.16633343812	-0.955688039572919	0.114300985210166	7.70326866826496e-18	1.65486753044113e-15
FHL1	253.652926052478	1.66253828932316	0.20121584104607	7.84069781088076e-18	1.66222793590672e-15
NCAPD2	1935.02236404348	-1.14951626553044	0.138020962982063	8.21476809645789e-18	1.71891355285882e-15
P4HA1	499.077419436599	-1.94080471085915	0.234689550565836	1.13532346575198e-17	2.34517072823025e-15
HK2	677.38350644724	-1.66907857786256	0.202235217769832	1.22385806901686e-17	2.49605078582275e-15
MT-CO2	30649.723045053	0.951873535304264	0.115131273726711	1.42840959945525e-17	2.87681693330288e-15
CLDND1	1557.57663185087	-1.41035756311215	0.171494895659786	1.66727206764868e-17	3.31643056221673e-15
SAMD4A	340.227315966001	2.22490584751467	0.27325549744772	1.83385460231238e-17	3.60330065273866e-15
PTMA	10788.1863860222	-1.05141064633018	0.12816910825593	2.57366449031726e-17	4.99600991180623e-15
MT-ND1	13862.9769228003	0.872317080790998	0.106495018003935	3.00668034937598e-17	5.7670992606126e-15
SEC24D	443.578685657851	1.1881181463755	0.146017115507158	3.15490703836444e-17	5.98021908260328e-15
NME1	1223.20542152169	-0.967610373765682	0.118226596494448	3.22280311926283e-17	6.03788416948404e-15
WARS1	1538.22727008041	1.63161053427958	0.201871214606782	3.48180461964938e-17	6.44814207261964e-15
MIF	1424.26454714487	-0.914272667249451	0.111729916225612	3.54968624801167e-17	6.49915282135955e-15
OBSCN	189.432950414528	1.50103453314423	0.186401291488429	5.1937870434006e-17	9.40250526328882e-15
MT-ATP8	21093.0657169451	0.864410936121352	0.105784381191524	5.60642673376063e-17	1.0036749726039e-14
GFPT1	1355.11893668202	1.51189130567592	0.191059343178002	1.47298095260448e-16	2.60798561630366e-14
CDT1	417.121971856159	-1.29874037522221	0.163021830017654	1.54685110805357e-16	2.70900707097382e-14
MT-ND3	10080.2460006756	1.06487292939485	0.133727203102105	1.56374856291938e-16	2.70915234900614e-14
JAK1	961.595778530012	1.02300357038529	0.128721625073269	1.73908725203843e-16	2.98086955370672e-14
LIG1	388.371175897122	-1.32662598008564	0.167042454550468	1.89042952276271e-16	3.20616847060555e-14
PDLIM5	3032.83823805252	2.28464199917021	0.294425643279781	3.33191172710145e-16	5.5920585153186e-14
SERINC1	994.076601026174	0.986482254151505	0.125276721064093	3.385814770341e-16	5.62394304945713e-14
SYT1	1094.65921738074	1.19575954385485	0.152501032278733	3.45235940802318e-16	5.6759606920479e-14
DHCR7	439.87758246229	-1.21902173171279	0.156115921048463	5.26553978241326e-16	8.56953302770126e-14
PHGDH	1339.54533925673	1.30419238338316	0.167989702650047	5.69947688328561e-16	9.18299715434978e-14
ANLN	1139.5355278109	-1.29385478431396	0.166770748402201	7.68796604358235e-16	1.22642088014058e-13
MIR1244-2	168.577240271121	-2.64074839614245	0.341541442351282	8.73839157397849e-16	1.38032318666609e-13
NR4A2	303.490964229242	1.69857805652801	0.222731643716189	1.27978195095524e-15	2.00192687318357e-13
KIF20A	490.107235883983	-1.35762658697168	0.176760916472451	1.2922348464738e-15	2.00196998522941e-13
ICAM1	130.406039955495	1.97413076911745	0.259966019423306	1.6661947272317e-15	2.55673613763402e-13
MCM5	702.335325614682	-1.01632949915373	0.132659802345756	2.07985852550333e-15	3.16138495876507e-13
ZNF469	119.432547349098	1.81540785216138	0.240040989432465	2.11028933179613e-15	3.17766184242049e-13
MT-ND2	13308.6369549914	0.779032855900857	0.101437106241019	2.23152708553008e-15	3.32910781500561e-13
DDX3Y	104.533300917826	-10.5652012862788	2.98559321228195	2.47076010637977e-15	3.65219145265971e-13
MT-CO1	75866.1894512922	1.01624056076545	0.133719399273668	2.74266245030764e-15	4.01725249085061e-13
SOX4	1197.75126967156	1.69389062535942	0.225321806651991	3.00615140479333e-15	4.32804606492067e-13
EIF5A	3784.35566721327	-0.800602980914631	0.104708320552541	3.0085722397661e-15	4.32804606492067e-13
NR4A1	257.780272730055	1.68435557065184	0.224376861099072	3.44028657381077e-15	4.90530064400347e-13
PTMAP5	1735.65324734907	-1.14224801159651	0.150700348448394	3.52661704337821e-15	4.98428542130787e-13
SNORD86	131.832736802757	-1.8730614604225	0.248158086395364	3.72090903415622e-15	5.21315533550652e-13
AP000769.1	68.8263368423469	-2.81355886234983	0.375645778595451	5.37504281517274e-15	7.46574912397097e-13
SAMD1	216.25831529829	-1.45112425887477	0.193508943299796	5.4493973454308e-15	7.50433248116077e-13
RECQL4	431.695124568712	-1.20782657654256	0.16108903909894	5.97932950863414e-15	8.16431839348418e-13
CCPG1	191.411773063805	1.51532058335896	0.203891060555893	6.35482717996185e-15	8.6041155902139e-13
DHX9	1832.37038319669	-0.888587203137593	0.118301680614679	7.79246958653254e-15	1.0462689164851e-12
DDIT4	2588.85912306539	-1.32980652369804	0.178419514788963	7.90805626456165e-15	1.05301324408775e-12
PSMD2	1873.38816046537	-0.815425697269047	0.108486334950619	8.44000357049634e-15	1.11259837295398e-12
WNT16	832.52448837018	-1.42011614155189	0.191057372690714	8.4936444807187e-15	1.11259837295398e-12
SARS1	1845.03538704909	1.09821902156295	0.147780465844189	8.75879162724936e-15	1.13807782821163e-12
EBP	201.73770991715	-1.53010150763962	0.205827879944349	9.40655876678994e-15	1.21246779880416e-12
SLFN5	802.58007822378	1.69399786261224	0.230610912431475	1.06160162978709e-14	1.35750202056584e-12
FLNC	1211.52662699705	1.00577964260171	0.135514663822598	1.1000123726429e-14	1.39554325574979e-12
FAM162A	287.448116258771	-1.70113497050324	0.229765591866886	1.14748595906833e-14	1.44439795097727e-12
MCM2	977.325825860631	-0.990950895284313	0.133430249700884	1.3190885380111e-14	1.63485804034114e-12
MT-ATP6	43803.1803569682	0.789178029118798	0.105929548583669	1.31004939830482e-14	1.63485804034114e-12
FDPS	658.947175432383	-0.982275547479165	0.132355171442839	1.3655645304809e-14	1.66813272110811e-12
GDA	706.42851478233	1.44805752295069	0.197401461964104	1.36664299395649e-14	1.66813272110811e-12
DUSP5	1903.07584778561	1.6312597345012	0.224187767001848	1.84162791730004e-14	2.23100067695776e-12
SCD	8060.98008422605	-1.17620922205252	0.160718135874898	2.41279912351089e-14	2.879631072445e-12
ZFAS1	1476.86454264993	1.43580574978437	0.197868350137437	2.40778606324276e-14	2.879631072445e-12
VSIR	139.533759443149	1.92497912946001	0.266507601092312	2.57611034774227e-14	3.05193308256055e-12
PCNA	826.680137980811	-1.15992398161048	0.158793107090737	2.63616164487735e-14	3.10028003082218e-12
LAPTM4B	1833.65602608824	-0.856812270570919	0.116940298814516	3.17268431422934e-14	3.70422388919298e-12
RRM2	2077.23104317481	-1.05465000337748	0.144932043965313	3.5803225502511e-14	4.15008323234861e-12
DHCR24	534.263388620302	-1.40342584565847	0.194133038631134	3.80990846125364e-14	4.38466036626561e-12
ACLY	1844.51712909875	-0.859078617740112	0.117679602427634	4.00681672299441e-14	4.5785695773678e-12
IDI1	366.267091196142	-1.58821800804876	0.220373961224639	4.40199189357605e-14	4.99471080206319e-12
IER2	1284.25763622223	0.858064476714741	0.119227036592238	7.27342070169304e-14	8.19505974445302e-12
SYNPO	227.953727734897	1.418329290791	0.200109010418149	8.82464162255534e-14	9.87379345990358e-12
CDKN2B	133.782297811526	1.98259280524134	0.281673990952143	9.1910146595648e-14	1.02128019444764e-11
SERPINA1	56.4271340981422	2.35909683499582	0.33458403651084	9.42671843454168e-14	1.04029648915983e-11
SLC16A5	425.763091714604	1.50147392455527	0.212883358360297	1.05627632474477e-13	1.1577363363461e-11
DYSF	41.4321350543034	2.98262504509555	0.425341717686618	1.16489010964149e-13	1.26815604368539e-11
MUC4	48.7862136593961	3.36481918145054	0.480611477138176	1.27156096370074e-13	1.37499263403667e-11
AF196969.1	161.901807825704	-1.53997989183955	0.217978747905554	1.36286345775082e-13	1.46389706875208e-11
RAB26	60.0015697914272	-2.86538350988421	0.404056054436136	1.43407590725403e-13	1.53018748461437e-11
LSM4	869.695908941531	-0.961725723993483	0.135934006313235	1.72501000977788e-13	1.82851061036456e-11
MYBL2	483.750967332948	-1.1373529596819	0.161420927221437	1.82109287627285e-13	1.91774172696132e-11
MIR1244-1	1275.34478731262	-1.19676347612459	0.170289118055071	1.9750418683986e-13	2.06635549244404e-11
PPIH	217.354377249802	-1.34449867956297	0.192268009094159	2.31319077135625e-13	2.39669780542755e-11
CDK1	802.684139701159	-1.22514815778425	0.175089718938468	2.32053660406342e-13	2.39669780542755e-11
ANKRD37	75.5209655244502	-2.97139139719689	0.42399346716732	2.42487718764285e-13	2.48851090747144e-11
CDCA5	298.252225085872	-1.22957219165838	0.175836303664825	2.47598634556196e-13	2.52487924048698e-11
SLC7A11	2452.19674039811	1.32913878366997	0.191570570952416	2.58007019519821e-13	2.61447113113419e-11
TCEA1	1438.10705069082	0.893190106742805	0.127716907628524	2.96352406655843e-13	2.98426873502434e-11
FRAS1	1349.76413023042	1.53844894383396	0.223373422429695	3.23788791227422e-13	3.24030124487965e-11
PRIM1	288.965338092243	-1.20582022109713	0.173513505842153	3.50375268223422e-13	3.46334130160477e-11
UNC13A	294.094112584087	-1.49427503036284	0.216338594291219	3.49678961344072e-13	3.46334130160477e-11
ASNS	3481.18776694342	1.38082656757253	0.201726188707014	4.76128460433553e-13	4.67767180152768e-11
AHNAK2	1484.51848877721	1.34654714637062	0.197029067034403	5.38396215789679e-13	5.257357472002e-11
HSP90AA1	16735.9200439996	-0.800898076408839	0.115377532739409	5.83841289085372e-13	5.66677762032742e-11
DDB2	228.470596772143	-1.34621881195108	0.195929234113115	5.93034958972917e-13	5.72154446645008e-11
ABHD10	2112.21373260612	1.10457742802813	0.161355402054556	6.28029670247013e-13	6.0231035994166e-11
ADM	364.534870234279	-1.41975806195934	0.207704908182593	6.56815155319184e-13	6.22506222500158e-11
KLHDC7B	39.322324624537	3.98050707017503	0.588864517450055	6.55162861249285e-13	6.22506222500158e-11
AC079781.5	3430.77767167002	1.38655955497546	0.204206325471953	6.91710273517171e-13	6.5174479104729e-11
KDM3A	594.764036835448	-1.15268572324093	0.168295464214412	7.21718854214812e-13	6.76065940645875e-11
MRC2	292.737123820071	1.41236495973749	0.208055204767207	7.49813882300996e-13	6.98323772926801e-11
FHOD1	93.7733994633212	-2.28337933235502	0.33489254823632	7.75267433082979e-13	7.17879820794998e-11
LAMP3	113.181597230597	2.56926866323647	0.383498924790039	8.02909801923596e-13	7.39227584491028e-11
TONSL	222.941706023503	-1.29585992790747	0.190381092392369	8.36976845535535e-13	7.65993672814873e-11
ITGA3	4421.45276199139	1.19535282905868	0.176195014727344	8.41490070061026e-13	7.65993672814873e-11
MT-RNR2	87838.333055131	0.708793203285976	0.100008549960671	1.22367811011966e-12	1.10763492754202e-10
RRN3P1	73.6005880870355	1.89432128863769	0.283652737302957	1.33329772130953e-12	1.20011692099101e-10
TIAM1	895.837077707174	1.26076565658315	0.187893038777772	1.38324614897046e-12	1.23815899734512e-10
CSTA	89.5185562575401	2.57267448148043	0.388580989349023	1.63910519016582e-12	1.45907529414098e-10
TRIM28	2475.83199000708	-0.69593026223111	0.102108535303474	1.73553990940247e-12	1.5364296164996e-10
ENC1	474.611589920584	1.29522891420344	0.194124147803565	1.76186492836488e-12	1.55121135113743e-10
GCAT	168.402498256025	-1.56958870899523	0.234377365624372	1.78439585586541e-12	1.56251011030997e-10
MCFD2	1348.99447328021	0.965432339446593	0.144801848135389	2.54860047218552e-12	2.2180781894256e-10
PHB	1344.98144362123	-0.794138482741858	0.11800082862128	2.5605917529367e-12	2.2180781894256e-10
LCN2	61.7635103771412	4.79040658859397	0.736933091178381	3.1412430132373e-12	2.70650841867804e-10
LINC02331	145.939099536185	1.43986665790163	0.218985621878319	3.24746841357562e-12	2.78314952550694e-10
NUCB2	387.256403325145	1.07622254627353	0.162841337576992	3.35715853888732e-12	2.86193324754246e-10
CCNA2	561.199446463112	-1.19477884788816	0.181077046604769	3.78944487267566e-12	3.21344925202896e-10
RBCK1	1174.14167445802	1.51054769828768	0.233392252179583	5.35493949143384e-12	4.51721387884723e-10
TUFM	1465.88776813064	-0.7376359102271	0.111161621664444	5.44875118693785e-12	4.57241037103868e-10
WWC2	503.949733479577	1.05396123965558	0.161358824144751	5.60383526729175e-12	4.67818620863237e-10
KIAA1109	726.748135179888	0.829754537428046	0.126004060465375	5.65656275035532e-12	4.69786283678995e-10
KLF2	324.694576588888	1.23785356460695	0.190405193078586	5.83239851155225e-12	4.81905665733999e-10
KIF2C	707.53592452907	-1.09291004989469	0.166965437435197	5.87717754322322e-12	4.83127982532717e-10
AL049766.1	1064.03833968223	1.29189400118375	0.199281725406381	5.9531913743219e-12	4.86892484381088e-10
PARVA	385.196867622811	1.28179441855718	0.197727565088984	6.18362708344648e-12	5.00656279238642e-10
CELSR1	601.696073739013	0.979060420611491	0.149725946741248	6.16961723144772e-12	5.00656279238642e-10
MCM3	1150.07650637672	-0.757454351078278	0.114879708511477	6.88815777247329e-12	5.54909990150449e-10
PLOD2	342.739655654293	-1.22617702626386	0.188761462857108	7.6152222329803e-12	6.10430152327256e-10
FAM83D	263.958380360579	-1.2302808454122	0.189425693110624	7.67470433388538e-12	6.12152654591887e-10
SMAD3	1394.0958210533	0.953399965624485	0.146566528867957	7.72009980600405e-12	6.12740138297228e-10
LARP6	270.179129616166	1.2839549698161	0.199227611752085	7.83119082178459e-12	6.18510522159771e-10
PTTG1	402.306502668678	-0.989982062083136	0.152644659509635	9.65056209113851e-12	7.58487104450847e-10
LGALS3	520.675832667468	1.03371244971251	0.160231890825601	9.78034180272675e-12	7.64955665657929e-10
AC005324.3	157.224809579625	1.45201050297452	0.226859978514341	1.02845850678875e-11	8.00508379776825e-10
FTH1	13687.7597836195	0.685979255859998	0.105119702841999	1.05750958797134e-11	8.15243755090634e-10
ASF1B	334.453102648767	-1.07512682655822	0.16649618554355	1.05390786963688e-11	8.15243755090634e-10
LAMA5	1385.42045589443	1.07056324352207	0.166649896709997	1.14911812270554e-11	8.81647199668175e-10
FBXO25	214.658328342614	1.27549042746369	0.199969354709056	1.20404889692931e-11	9.19414020252374e-10
NCAPD3	554.318940012996	-0.970808803674757	0.150897371196915	1.39472986922312e-11	1.05999470060957e-09
KIFC1	439.623979706466	-1.09864619705539	0.171376253303491	1.44562566738672e-11	1.09351740624107e-09
AL049766.3	944.852718128484	1.32001490599658	0.208493492313673	1.57384379672924e-11	1.18494258191129e-09
USP9Y	42.3201640518873	-9.01953531716998	2.80845239194652	1.66132049411333e-11	1.24498585121646e-09
DRD1	45.3467340669757	2.88337243854046	0.459901727989632	1.80414915340748e-11	1.34576162776395e-09
FN1	221.377639273769	1.28783554033354	0.204147637206243	2.03819060594422e-11	1.51333304345499e-09
PLOD1	1452.9860981224	-0.811541994234837	0.126776565365349	2.29095460653441e-11	1.69320461561846e-09
DDX5	3617.08776567297	0.809930567777226	0.127434116917365	2.63132001889602e-11	1.93588256367363e-09
HMMR	641.021558322121	-1.17651673211868	0.186869487475694	2.80722393860826e-11	2.0559087317662e-09
TPRG1L	287.891115954395	1.17028697993217	0.18700173197863	3.02012110178539e-11	2.20181860597132e-09
CASK	520.211042593651	0.959656212913293	0.152629959277898	3.11059325950664e-11	2.25756209897167e-09
RNF26	282.930413473482	-1.13031945011496	0.17990988672283	3.27645986930305e-11	2.36727898718434e-09
CKS2	718.357515487225	-0.915337950584924	0.145107047936709	3.45170502265232e-11	2.48276211272206e-09
KIF11	474.443404109699	-1.13996803637853	0.181872051673665	3.57559850622350e-11	2.56044636143436e-09
EGR2	45.8665067513644	3.12364063998177	0.508310089088123	3.64640018031174e-11	2.59959290730897e-09
HMGCR	685.109411397161	-1.06371962769408	0.169798850949275	3.78410787156021e-11	2.68588308487128e-09
TMTC2	203.40189089229	1.14581407006029	0.184607719048285	4.2227535371485e-11	2.9840791662516e-09
DNAAF4-CCPG1	183.166991421264	1.25095752087923	0.202134434898377	4.27455803663062e-11	3.00749690332718e-09
SNHG32	851.089419736696	1.20406476141311	0.194578514433523	4.30898936704696e-11	3.01854072529829e-09
RRM1	771.701758817507	-0.935846291649232	0.14921053510524	4.36736048651078e-11	3.04618667353514e-09
ADGRG6	1643.50926707802	1.38112015773877	0.224291186207159	4.55426404199402e-11	3.16285785537102e-09
SELENOP	99.6260860375138	1.62876641258877	0.265015321120691	4.66602103589852e-11	3.2265635592445e-09
SRGAP1	435.205915779321	1.42250164068242	0.231445823892898	4.86995328250335e-11	3.35319176443137e-09
TUBB4B	1939.67693975426	-0.790011475956404	0.125993564464297	5.40789137011447e-11	3.70774237256529e-09
AXL	951.284578954255	1.1811432473526	0.191896597476456	5.51885709955911e-11	3.76778921983459e-09
SPTBN5	31.4444182230307	2.87097793915235	0.47222049320211	5.99742169528963e-11	4.07723452972601e-09
HMGB1	3248.32525480022	-0.846100365316414	0.135344013699018	6.91023840319812e-11	4.65848373022294e-09
SH3KBP1	1349.84662009196	1.34817103367086	0.221306852272267	6.90036389751883e-11	4.65848373022294e-09
MSMO1	323.977031022976	-1.28893108771	0.21040734943927	7.60588812393106e-11	5.10608622719905e-09
CYC1	922.868142592424	-0.815861276672588	0.131493590921284	7.69608288499782e-11	5.14519864909066e-09
KPNA2	1722.74198037422	-0.796639965062942	0.128266402437403	7.8008496234396e-11	5.19368963358921e-09
GINS2	167.059625971724	-1.4218692945903	0.232285810430445	8.22708194384277e-11	5.45492774811501e-09
SEMA4B	418.75967948766	-1.0603715189859	0.172520593615241	8.45587432192501e-11	5.58364947028097e-09
RABGAP1	157.950455345209	-1.32175193878711	0.216664649845134	8.73597581009196e-11	5.74506294906946e-09
AARS1	3091.10517492564	0.959367950900087	0.156889222351875	9.37589184659259e-11	6.14082802570325e-09
NOSTRIN	41.4487984111033	2.31019699558859	0.385494682179728	9.93026087029219e-11	6.47758555231367e-09
HMGB1P5	488.0550043373	-1.00811885840672	0.164832714211863	1.07495305200441e-10	6.98372724753833e-09
SEC14L1	750.171507683231	0.855075795699435	0.139362891907315	1.08563413374521e-10	7.02479404132642e-09
MT-CO3	44222.3852172693	0.672443707444451	0.107481367717789	1.1225998449174e-10	7.23493148052368e-09
ITPRIPL2	705.508370856766	0.929751414641725	0.152821765617865	1.1807926784788e-10	7.57965403810777e-09
MVD	292.54222832877	-1.30205249506236	0.215130071100505	1.19421692984475e-10	7.63540602129309e-09
OPTN	288.189582296244	1.04422598318491	0.172578625986181	1.2570625052502e-10	8.00545102157754e-09
PRRC2B	1715.89040232881	0.750504606499403	0.12236329110323	1.27777551878276e-10	8.10532250339679e-09
PTMAP2	467.344919740487	-1.08215020630174	0.178120254847693	1.2850030899448e-10	8.11920383732967e-09
MIR22HG	34.8135753886986	2.49397059435814	0.418256340306504	1.30043234987802e-10	8.1714440427994e-09
PSMB3	807.927546138222	-0.857928684920038	0.140307558263387	1.3034142992797e-10	8.1714440427994e-09
FANCD2	321.946004488264	-1.18582413728542	0.196553491591678	1.44348429081201e-10	9.0145034471175e-09
SLC25A1	404.606088854171	-0.899714378385502	0.148062525156672	1.531899789198e-10	9.52971791643174e-09
SCUBE1	81.5795925681683	2.0256368605308	0.342015223847317	1.62998710435867e-10	1.01009047020873e-08
KLF13	723.851479186309	0.803684969173972	0.132582048203036	1.76861963184792e-10	1.09180074744574e-08
NCAPH	377.236239163484	-1.08882865505477	0.180883747975452	1.81275849859995e-10	1.1147772873833e-08
PGM2	205.117062771323	-1.26592733936728	0.211396456306683	1.85584898526726e-10	1.1334598530025e-08
LGALS1	2607.51964024243	0.671165826181601	0.110068290594955	1.85720829935861e-10	1.1334598530025e-08
ARC	110.752371763489	1.45785711377759	0.246294976524518	1.91314787421719e-10	1.16319390752405e-08
SNHG4	261.714728105895	-1.0939712820388	0.182177581068737	1.95328832383264e-10	1.18313464186434e-08
BCL2L12	152.605509610132	-1.28401896319258	0.215051439389094	2.03721770108689e-10	1.22935024718772e-08
PYGB	1427.22253861841	1.37559812610542	0.232797809103502	2.07441335170478e-10	1.24712492248759e-08
FANCG	207.398046598336	-1.19358367535176	0.199670111418454	2.14891245556563e-10	1.28711068714028e-08
