baseMean	log2FoldChange	lfcSE	pvalue	padj
GRB7	420.094781415629	1.25989350878927	0.138081951291165	4.71941771206051e-21	2.38566565344659e-18
USO1	2047.97956616368	0.664216144264856	0.0724062643338964	5.05588938276417e-21	2.46762270081531e-18
EREG	3001.48853827896	-0.682176468601372	0.0758404172971457	2.59737097496519e-20	1.22543962598858e-17
SEC24C	1123.09504441675	0.771548606050807	0.0868051673812673	6.91049373599716e-20	3.05659776060324e-17
TYMS	453.308176072658	-1.21920463049558	0.137714467628141	6.78642234245119e-20	3.05659776060324e-17
ITGB4	2899.14509104559	-0.799613619168097	0.0911385702230703	1.5491848513012e-19	6.64459466221732e-17
CAV1	1242.6487462566	-0.816936065324612	0.0938737869655958	2.68341821887901e-19	1.11709121970628e-16
ANO1	300.99762380886	-1.23493502496823	0.142998049191606	3.7954554664577e-19	1.53488219063549e-16
NUP210	679.081676675825	-0.922872786317033	0.107837652615196	9.14938164313588e-19	3.59723188269293e-16
PHGDH	524.910093417528	-1.06093321046993	0.124855331880091	1.26812980583197e-18	4.85111061398533e-16
GABARAPL1	975.505180383683	0.86720436687764	0.10155706168783	1.32183758634106e-18	4.92349715712403e-16
AKAP12	17975.6303442517	-0.671253087353834	0.0791390961024296	2.30745963954545e-18	8.37430352259648e-16
DKK1	827.429708083015	-0.929696299720274	0.110493612428847	2.51773003521365e-18	8.90898772960348e-16
FAM122B	615.180220116716	-0.90378518601811	0.110551806541886	2.37198066001531e-17	8.18854006386748e-15
GOLGA2	1527.07477287625	0.689891172554116	0.0844642864426531	3.1225297437029e-17	1.05229252362788e-14
RBBP4	901.186755481426	-0.759252710672674	0.0936917460228	4.87007128993648e-17	1.60304625669211e-14
KRT7	872.191114155622	-0.787528884300309	0.0973408941589575	7.58961963468152e-17	2.44144264339278e-14
ZNF664	777.898960874727	-0.833739357829909	0.104217631593743	1.04163348098402e-16	3.27628450885507e-14
TMEM87A	860.81967272604	0.883236399851904	0.110559079222987	1.10894463993538e-16	3.41217444209682e-14
VCAN	896.609387366975	-0.839406255610254	0.104945908339865	1.24818842960362e-16	3.75890617715098e-14
GPR107	1471.73330379668	0.713055015576709	0.0893460891416986	1.43574294898768e-16	4.23364702082742e-14
MCM3	329.908888662749	-1.15697845216376	0.144632522799569	1.51800347313623e-16	4.38486146097351e-14
LIMA1	1808.45494856998	0.616902275849614	0.0772155959421257	1.98592306818273e-16	5.62175102141169e-14
EEF1A1P5	12101.3036204255	0.736566295259301	0.0928907152938692	2.16683176129744e-16	6.0135954410596e-14
AXL	797.739389346163	-0.785966467028852	0.0996325551283905	2.49809254492318e-16	6.79961574631589e-14
AL138963.4	192.995907435674	-1.54484164888915	0.197820449329418	3.4719946896841e-16	9.27219110146958e-14
GDI1	1661.81713786477	0.579072384775479	0.073488996691448	4.75614069719132e-16	1.24663732274159e-13
ACBD3	1220.96711033304	0.689672609964828	0.0877547794586063	4.94575309441918e-16	1.26505380005045e-13
MT1E	94.3291358803472	-2.31902169194102	0.298017500207211	5.00515845717291e-16	1.26505380005045e-13
HLA-B	2540.71341149081	0.649273743552147	0.0828823024041421	5.69050283981988e-16	1.41304170517211e-13
PTMS	1289.45519325952	-0.749134406172759	0.0963347410366281	7.9068137557399e-16	1.92953520515073e-13
MYO6	1094.27156583795	0.840318962729018	0.108755721733992	9.45243208440703e-16	2.26762243597792e-13
MYC	1083.53318746535	-0.741243652794519	0.0963422353375423	1.36828158241431e-15	3.22777625291535e-13
MAP1LC3B	1141.15617717136	0.83168215968098	0.108432192139379	1.45413130767892e-15	3.37406139817826e-13
SLC25A46	104.173828808768	2.11162177762641	0.276792465914973	1.73618017251757e-15	3.96353131642156e-13
MCM5	240.148960630472	-1.25577522196913	0.166073381127248	1.91336673287642e-15	4.29869725986235e-13
PGM3	1282.06335328714	0.708054724343013	0.0924319262645711	1.96587604112468e-15	4.34765773219981e-13
RBCK1	697.690573677142	0.877811522937709	0.115205901027738	2.02411458037877e-15	4.40758734933556e-13
MARVELD1	106.940585815661	-1.73013648803269	0.228604704384807	2.37097656673247e-15	5.08466701901992e-13
GDA	538.807554685605	-0.919324707575408	0.121767090400203	3.26788711929918e-15	6.90353347560605e-13
PINK1	593.035275152635	0.79331721970891	0.1052420100508	3.8640415799235e-15	8.042888900329e-13
CASC3	1068.41328097639	0.701548722049342	0.0929117008148893	4.22403271173268e-15	8.66477666693687e-13
PRKACB	685.256592054181	-0.890055699375268	0.119488251059713	9.88912096478879e-15	1.99958025908029e-12
VSIR	390.105711304313	0.936362199103274	0.126746342555211	1.16872176678324e-14	2.32987153338732e-12
NUCKS1	3043.55850595289	-0.571292274949512	0.0778017582640806	1.19610244174347e-14	2.35133805006071e-12
COPB2	2248.87939098066	0.563680643809229	0.0756322621112829	1.39180216964805e-14	2.69857094646554e-12
PTMA	12462.2764956569	-0.467303831610762	0.0638163321574334	2.19312951750675e-14	4.19480475551223e-12
ELP2	1166.39904962581	0.633504473168595	0.0865674479880241	2.96069234918849e-14	5.58741860138852e-12
S100A14	1335.94777464738	0.652065214379519	0.089171238513337	3.01155712347278e-14	5.60862888495181e-12
MCM2	389.548399772987	-0.959465937932165	0.132329574612884	3.59969668332501e-14	6.61689699425742e-12
COPB1	2243.13465212237	0.587995526316906	0.0804388228929352	4.60849031972549e-14	8.36263743402494e-12
TTC3	1838.66893912968	0.682904467702661	0.094384272292003	4.98321732381708e-14	8.92815924067176e-12
RIOK3	828.330484435201	0.703984779650795	0.0972235918840217	5.51254210378317e-14	9.75306511711838e-12
TIPARP	1097.2539226414	0.68028877304072	0.0941879307846338	5.7609981969053e-14	9.94404493646313e-12
CCNI	3504.38746254563	0.574908784186209	0.0792409216372671	5.73129855322596e-14	9.94404493646313e-12
PM20D2	244.348870258388	-1.13959008918129	0.159565253065127	6.05558951454143e-14	1.03266040950385e-11
JUN	294.589240788966	1.10459694015796	0.15475825369476	6.70968530836526e-14	1.11728101005414e-11
RARS1	1306.00678789479	0.623924775809086	0.0867454344897629	6.63105933895598e-14	1.11728101005414e-11
RPL4	19497.3332412729	0.57439738462193	0.0792867294541469	6.81063100622195e-14	1.12090315421006e-11
ARPP19	929.858779073553	-0.679839345571048	0.0948746566013171	7.34895625590831e-14	1.19559915915088e-11
SSR2	1223.89432526809	0.68712068017209	0.095979874545412	8.37716627876132e-14	1.34739103988168e-11
CDK2AP1	328.52781138125	-0.953054915287347	0.132468967135256	9.06895118085977e-14	1.44226893274033e-11
MT-RNR2	308626.384324109	0.529475263889181	0.0735003362513839	1.24907143828025e-13	1.96437301526874e-11
KLHL24	511.9606888041	0.876417670316242	0.124515430743769	1.55745415483424e-13	2.42244023159602e-11
DNAJB2	374.238532443711	0.926918760133112	0.132121808333513	1.72200723638971e-13	2.64927069824564e-11
P4HA1	695.591210691263	0.938257309882859	0.13410521727015	2.01920350963973e-13	3.0730974704775e-11
SPTY2D1	894.844049706569	0.709953416557354	0.10083656584252	2.13641364810594e-13	3.21689348673314e-11
STAM2	390.951155443649	0.941895108078731	0.134976563307032	2.24867062456629e-13	3.33324796545227e-11
COG5	624.315413404996	0.811243200782597	0.116074973612818	2.26078708975143e-13	3.33324796545227e-11
FTL	20580.123855877	0.648812866431925	0.0924105460682229	2.52230224829265e-13	3.68048103323033e-11
PKP4	380.821504258005	-0.861080208777622	0.123654995580053	3.02479712526136e-13	4.36867127662748e-11
ZC3HAV1	700.288421457954	0.713679165744603	0.102349418077496	3.15596643685859e-13	4.51207565124206e-11
CCDC186	671.651142083428	0.853233592114309	0.122915008387825	3.20125985542736e-13	4.53106319937188e-11
SEC31A	1592.67116344657	0.554119088724041	0.0788813169671764	3.28834612502933e-13	4.60824267858071e-11
CD68	343.693400254216	0.936851492050099	0.136110319319749	4.16364718462009e-13	5.77767276971693e-11
TK1	402.835552552032	-0.976164635660438	0.140860349559687	5.30307264731973e-13	7.28734856797704e-11
C11orf54	436.810037419809	0.802753905967806	0.11673433281885	5.47120544833455e-13	7.44610018420454e-11
YWHAB	1063.09469780455	-0.590082562522227	0.0853486219829023	6.11104897361316e-13	8.23769401643054e-11
ARCN1	2666.61948805723	0.559567994492849	0.081128136153103	6.96245122904895e-13	9.29684289584518e-11
CBX5	846.096752900454	-0.742154755343295	0.108641254554821	7.66888671968948e-13	1.01444320215406e-10
KITLG	2809.08609355748	-0.802904088827769	0.118002677312483	9.0372792987482e-13	1.18438565920817e-10
SOX4	674.741712909341	-1.00495310021725	0.148323821770277	9.59633116899351e-13	1.24611441620123e-10
RUVBL1	338.653073661985	-0.901538731076088	0.13295807061462	1.10146383943758e-12	1.41728356212722e-10
NCL	5194.41418198467	-0.447434311707243	0.0647236699193246	1.14567439389183e-12	1.46088967307613e-10
SRP54	706.094137801582	0.710967228406271	0.105534455116725	1.66945973017224e-12	2.10977973400517e-10
UBXN7	1333.95157348211	0.62683764038049	0.0932016829309608	2.20110895225366e-12	2.75703505399984e-10
POFUT2	422.025554141241	0.837968871222568	0.126672053422668	3.01053615110282e-12	3.73781830550082e-10
WNT16	416.946290573539	-0.856177122846627	0.129380981745715	3.39012691679872e-12	4.17250925046687e-10
ASPM	207.051866064364	-1.16366528137406	0.178081029109918	3.82338186959731e-12	4.66518508467934e-10
ARNT	560.680221589932	0.710225542167642	0.107929020655243	4.52130681117382e-12	5.46962193208156e-10
TICAM2	557.200728914704	0.710732044654135	0.108273268175044	5.2732934028737e-12	6.2721172121239e-10
YKT6	1023.32711797753	0.664227406272365	0.101224170901487	5.24377751709761e-12	6.2721172121239e-10
PEBP1	805.549087097417	-0.663500562153603	0.100239603065559	5.6915709367082e-12	6.71320791984732e-10
FKBP1A	989.666690591137	-0.587048048668253	0.0892794724983837	6.37527699040271e-12	7.45749343158346e-10
COPA	2799.34154759331	0.516652631405242	0.0787044330673165	6.6308486398206e-12	7.69287144655908e-10
ITPRIPL2	280.037014268497	-1.093264771623	0.169373145760145	6.99231086528859e-12	8.04627382010526e-10
SLC38A1	1064.24384869046	-0.591752674003877	0.0907009262947949	8.42176365665991e-12	9.61303570938422e-10
GALNT5	515.447491604145	-0.73945067362825	0.114060833460112	8.77406694396642e-12	9.93505148199205e-10
HBP1	403.88065971174	0.771793784652743	0.119604647881691	1.03030545728993e-11	1.15737646368902e-09
MARF1	1064.54712517376	0.766764401925575	0.119216839507805	1.04960530223764e-11	1.16977271243083e-09
ATAD2	796.800188632053	-0.634921185759935	0.0984772676382947	1.09432246579929e-11	1.21008126413462e-09
TNS4	96.5141025050832	-1.55810555820054	0.244433340996419	1.20549761855214e-11	1.32268320100675e-09
HS3ST1	393.124074939806	-0.808280847069975	0.12637943274916	1.32227001585154e-11	1.4396469080279e-09
CHD2	1722.89138556375	0.55233560854341	0.0855146124607113	1.38405994696762e-11	1.49541866331143e-09
FOSL1	815.06067766653	-0.763838757310716	0.11882694195496	1.46765198814264e-11	1.57372320001295e-09
TNFRSF10D	876.421183179554	0.558411329412479	0.0866210206471451	1.6330216546543e-11	1.73787883458473e-09
ZNF770	383.885261674278	-0.858536019105345	0.133254381528044	1.68011220831496e-11	1.7746498654097e-09
MYBL2	157.130183837939	-1.31595060803252	0.209153317113318	1.72157038021083e-11	1.80497090085215e-09
RRM2	1275.0965478072	-0.691651359599583	0.109799684831974	1.96959924614843e-11	2.04983145073419e-09
FOXM1	192.731647570383	-1.03064553937211	0.163034254861908	2.08308738500251e-11	2.15211816403835e-09
CLTC	8123.33034783417	0.501210986400736	0.0779392302683264	2.15064158261455e-11	2.2058102145164e-09
TSPAN5	274.905109307228	-0.926580705386594	0.147868733699182	2.51233660480682e-11	2.55824548952775e-09
SCD	14151.6173327635	0.513408178371318	0.0804613707739373	2.80183946296133e-11	2.8326596970539e-09
RBM5	364.765445238167	0.89962446526219	0.143520048207009	2.87540851645651e-11	2.8864207192855e-09
MCM7	916.858902965203	-0.659082071681004	0.104010317428888	2.98937292548216e-11	2.97968904135736e-09
DHFR	62.9309445765227	-1.85224546218482	0.297802525254125	3.1099791134443e-11	3.0782268791392e-09
TMED9	1951.96531332573	0.631381882554926	0.100037320267187	3.23087034634351e-11	3.17567631126014e-09
LMNB1	486.685097787385	-0.783402703798028	0.125558322254185	3.83814782539305e-11	3.74656167728367e-09
FAM83H	254.161685902325	-1.01649400660277	0.16371519823435	3.95428191053128e-11	3.83348672340135e-09
EIF5	1301.85431393086	0.601577754179025	0.0959894609719029	4.6186409792646e-11	4.44709145717763e-09
SRP9	548.98536963488	-0.877675465154857	0.142046464893616	5.34887620446642e-11	5.11540498635255e-09
MIR1244-1	1221.4694772082	-0.607557946671433	0.0976507470164343	6.1560007536098e-11	5.84778756151632e-09
SEC22B	562.598213904722	0.67540891682671	0.109203255924307	6.42638282884226e-11	6.06393483729555e-09
RC3H1	544.604151835546	0.895780140439844	0.146740598245321	7.23117266880027e-11	6.77814688438404e-09
ERBIN	1492.97539193893	0.481360765493146	0.0771316487943338	7.50708146234849e-11	6.94478634105101e-09
AP1G1	1238.44096594569	0.521541634768107	0.0850822976924975	7.48930034146989e-11	6.94478634105101e-09
BRI3BP	346.435832033324	-0.865356582853746	0.141068030912795	7.91486077187413e-11	7.27447658214977e-09
ZC3H7A	349.07038491912	0.811573949071974	0.132777899153099	8.3586130808596e-11	7.63276190622495e-09
POLR2B	1547.76113206556	0.482796975628322	0.0775931732028425	8.51834765758523e-11	7.72876235547829e-09
ANKRD40	555.801821641883	-0.691989994332715	0.113597182746565	9.71516798068919e-11	8.75850239482005e-09
CD55	1370.18858685594	0.559950075763655	0.0909744323628088	1.05052085564905e-10	9.41080518408653e-09
HMGB1	2374.27730284726	-0.616498745752987	0.100662994527206	1.07093912682416e-10	9.533378868597e-09
CAVIN1	1428.53476712236	0.540697729674566	0.0878906677298557	1.1011497152327e-10	9.74104566837729e-09
RAB5A	714.310466710463	0.638692468490173	0.104423828389705	1.10990104167909e-10	9.75747785337005e-09
MOB1A	768.85442632719	-0.640017716771799	0.104921724899825	1.21284532968779e-10	1.05966745656796e-08
TTC17	824.354019589364	0.617569425114605	0.101344604168992	1.36245668760393e-10	1.18308048811939e-08
RPS5	5392.30842511908	0.573075711010375	0.0938603112275519	1.40506677609066e-10	1.21264116760897e-08
YME1L1	2641.45574721665	0.475521187769718	0.077558253297544	1.55885062989275e-10	1.33721041306072e-08
LAPTM4A	1619.91318641441	0.711780132401997	0.117907012651683	1.60828594652024e-10	1.37130598114744e-08
OIP5-AS1	1175.12972686177	-0.522158940725085	0.085674058165161	1.75709591099318e-10	1.48921769605973e-08
NORAD	1658.23172801262	-0.676430287067821	0.113753007813555	1.80031439634259e-10	1.51676487891863e-08
GABARAP	858.976166305519	0.602729324426605	0.0993084518250881	1.98122693626083e-10	1.65930686720922e-08
POLR2C	922.936366216887	0.567343319946272	0.0932591965369196	1.99953106316649e-10	1.66478603929756e-08
KCMF1	1016.91375403847	0.636047896435039	0.105632852923203	2.11139242198662e-10	1.7374795546976e-08
ZNF704	206.424550898386	-1.13113925894657	0.190875841107703	2.11059527773879e-10	1.7374795546976e-08
HMGA2	620.913402411772	-0.924230895061892	0.155192206242852	2.131090706939e-10	1.74355247780431e-08
AKAP9	715.038217994921	0.875243986961352	0.147305258114864	2.19820837543022e-10	1.78812881297928e-08
COG3	481.618246089676	0.830953170850593	0.14003053065871	2.21743774660761e-10	1.79346364945623e-08
RHOBTB3	351.371042782145	-0.807457268315863	0.135555046738437	2.52028236683475e-10	2.02682253523745e-08
TTLL12	424.925976222371	-0.724019448215747	0.121710591589727	2.63089919997001e-10	2.10382752973873e-08
KRT15	557.741024583342	0.687828160834606	0.116578118821812	2.92247887690746e-10	2.32386325976113e-08
RINT1	438.898530329577	0.710539611399148	0.119673585188728	3.02243013278364e-10	2.38991486588936e-08
STEAP3	200.231152890608	-0.946239473563958	0.161165444261742	3.05653861372844e-10	2.40345819659513e-08
PPP1R15A	909.778122428922	0.591078193301507	0.0991883497479785	3.12230513014856e-10	2.441608111167e-08
LAMB2	1020.43162047306	0.614350184618336	0.103457898419877	3.44399228335444e-10	2.67836630651642e-08
MMADHC	1540.92657835496	0.752563881005803	0.127825880171399	3.48354607680922e-10	2.69432301481736e-08
TRIOBP	579.661012313342	-0.648654536617029	0.109852073678308	3.93639721049755e-10	3.02803076724904e-08
SELENON	819.27078018916	-0.629800703779536	0.107670603306731	4.62702267110966e-10	3.54004750739925e-08
CTBP1	562.229332341739	-0.694443192614134	0.118129432831508	4.86496746547631e-10	3.70208330679311e-08
KDM5B	622.613994162888	0.681471852891009	0.116771767135239	5.39547779342836e-10	4.0838284859992e-08
PRSS8	498.459541242062	0.755736723099375	0.130161846693858	5.46884702266229e-10	4.11734365738096e-08
CMTM4	815.603795535342	-0.574928557612535	0.0961495553690053	5.50878560489483e-10	4.12546833077679e-08
AC120057.2	930.321113375925	0.547633671157588	0.0930766793150685	5.78893928617333e-10	4.31245508718407e-08
HMGB2	1842.74855458451	-0.667003990393863	0.115680680145405	5.89163863329292e-10	4.36598184375016e-08
TJP3	682.200141684218	0.629964165517815	0.108095470285195	6.0800167995543e-10	4.48211238442143e-08
OGA	1977.78481218977	0.518161170258414	0.0897564791882447	6.90005354890907e-10	5.0602776130186e-08
EIF4EBP2	264.885057116733	-0.877316786252746	0.15286548256189	7.91102881019205e-10	5.77178875151847e-08
DPY19L1	381.002747685555	-0.714991191315823	0.124507295742902	8.04970930717498e-10	5.83112885322392e-08
PSAT1	998.189636369229	-0.679464668351914	0.119385231868998	8.0747580558986e-10	5.83112885322392e-08
H1-2	216.331185863214	1.10600750071486	0.1948320437122	8.87428095920691e-10	6.37596815718856e-08
SEC13	1330.88421809026	0.553839996651696	0.0955648611031528	8.98716638169153e-10	6.42446227103343e-08
SLC2A1	454.589869658206	-0.750178469145687	0.131417846818723	9.58443539706682e-10	6.80347862002999e-08
CALB2	78.2179976490788	-1.42308526741957	0.251136719584152	9.6135065988837e-10	6.80347862002999e-08
MROH6	225.6106993728	1.24410936801608	0.220121844899941	9.68852544794901e-10	6.82245717364529e-08
GFPT1	1838.7578194635	0.516610261635848	0.0889593335150245	9.82317313727172e-10	6.88302933588831e-08
TACSTD2	326.306166951272	-0.823863871331362	0.144217468988656	1.00474522612557e-09	6.93715313686891e-08
DUSP4	1447.36693926554	-0.516977257486318	0.0890548287021405	1.00406677509514e-09	6.93715313686891e-08
UTP6	549.413418598835	0.648954229258142	0.112806231420052	1.00130168228486e-09	6.93715313686891e-08
ISG15	505.123191351806	0.70741551289741	0.123717886562993	1.04986903888664e-09	7.21351765844731e-08
MAD2L1	709.189230421591	-0.683347746859036	0.119472930639413	1.12559450062668e-09	7.69645631008217e-08
DYNC1LI2	1351.78886100591	0.526251476284215	0.0910635164812852	1.20975102768466e-09	8.2321230989657e-08
OPTN	381.679262184961	0.83329914491851	0.14755975335114	1.31144738937028e-09	8.8814480139459e-08
NASP	427.041141115508	-0.688456337460693	0.121237648312188	1.36719387968306e-09	9.17121430001614e-08
EIF4B	13060.6844009032	0.382240248746263	0.0656188153609288	1.36558363262217e-09	9.17121430001614e-08
HNRNPU	2194.14029136177	-0.465504009000716	0.0808643333653853	1.40801854036214e-09	9.35638235694163e-08
DDB1	3050.63269382697	0.425247306906022	0.0738371617084631	1.40458479613789e-09	9.35638235694163e-08
TMED7	2006.2778903329	-0.58184322001634	0.102643829685763	1.5690216651524e-09	1.03775386208257e-07
FEN1	185.586943830499	-0.985088370103512	0.176391345652006	1.63297461974132e-09	1.07502896594505e-07
VIRMA	1401.70448921999	0.469571406027029	0.0818154301072557	1.65659652075095e-09	1.08553088679208e-07
TAF1D	2823.17351356257	0.59292683557966	0.104675912117285	1.79327024531244e-09	1.16967497936185e-07
SBNO1	1192.00225007447	0.572875691956331	0.100935584781557	1.81310916071658e-09	1.17719023214599e-07
ASF1B	133.515476789396	-1.13064158593352	0.203299027182839	1.82710191037727e-09	1.18085846755616e-07
DDX42	1774.72277004458	0.460036166300838	0.0797664383172705	1.89211851455205e-09	1.21732024795317e-07
P4HB	9550.51814170803	0.458043260787665	0.0803097179578778	1.97451396125197e-09	1.2645823804326e-07
GOLGA3	1326.45132625785	0.547200250808551	0.097483984938617	2.02335844849279e-09	1.29002772432283e-07
XPC	565.581621084242	0.57940555930408	0.102631601647215	2.06309997909887e-09	1.3036212992931e-07
C19orf33	435.363752036421	1.28071855992635	0.232367404159148	2.06022520467986e-09	1.3036212992931e-07
RPL7A	12106.2488188469	0.433750941335148	0.0753319374127082	2.20492200010298e-09	1.38704293286478e-07
TMTC4	72.7703923593326	-1.51040287118045	0.273334959566305	2.29657275073961e-09	1.43830489884816e-07
TFPI	239.367011897549	0.879226170383378	0.158575596477064	2.3272343389525e-09	1.45108699707197e-07
MMUT	305.18449289923	0.803085049606643	0.144749347340089	2.39305567568679e-09	1.47909650802056e-07
FERMT1	84.0359645437072	-1.40144849536371	0.254439025488051	2.38529456098952e-09	1.47909650802056e-07
PIEZO1	538.671136508455	-0.718478989553545	0.129327942059013	2.48448812919371e-09	1.52893239046121e-07
BRWD3	398.99502410483	0.931197072688569	0.166469076549866	2.66127864298121e-09	1.63063800488122e-07
MTHFD2	2857.76741119425	-0.528629378778497	0.094452311743168	2.78426703144601e-09	1.69864291220202e-07
SRPRA	1283.32750649991	0.465298813584753	0.0821673166321423	2.81213391177673e-09	1.70828083207244e-07
DDX19B	290.441251987689	0.872203860604036	0.158543360600836	2.94555043425168e-09	1.78168037805121e-07
EEF1A1	136166.044764634	0.464591133306487	0.0823250705690281	3.13917432680099e-09	1.89071801793792e-07
CYTH3	362.296108978039	0.683762296019585	0.123602254190733	3.26093092258251e-09	1.95572950331495e-07
LATS2	455.954975608126	0.700743080754015	0.126935524987514	3.3221936193214e-09	1.98406449315929e-07
KCNG1	118.829992543986	-1.20110114378824	0.220969096119946	3.33778001796172e-09	1.98499741068194e-07
BPGM	144.000128173073	1.11057577172919	0.204303950557172	3.40200597743367e-09	2.01472772404168e-07
PFKFB2	443.551589318998	0.657971792725942	0.119197898151364	3.4738650674108e-09	2.04871192350552e-07
MTAP	989.876099327605	-0.63255386885206	0.115111565186669	3.54397798983896e-09	2.08138856714442e-07
IFRD1	399.98502141648	0.698481458617303	0.127384049079565	3.62855048894469e-09	2.12225221572409e-07
PSAP	6441.28096499857	0.449047632465565	0.0799052424374887	3.75093317164925e-09	2.18480280294335e-07
RSPH3	250.860210276706	-0.87697841313727	0.160849283278197	3.94196638602696e-09	2.28500975858048e-07
DUSP5	4810.9478830706	0.518564743949806	0.0930488471329786	3.95525922602951e-09	2.28500975858048e-07
MCM10	74.6786758062855	-1.50619998889656	0.279305116368616	4.08825877167612e-09	2.35224449814243e-07
ENO1	7564.38831358922	-0.441310973476636	0.0814461060226458	4.14645096361252e-09	2.37606748740776e-07
BAIAP2L1	827.879045511042	0.583512985849648	0.105676845650552	4.40437134739404e-09	2.50985953687889e-07
WIPF2	902.152399532361	0.57259742055068	0.104859589049071	4.41539511574709e-09	2.50985953687889e-07
SEC23B	1158.36708901467	0.482357647955957	0.0863885139345549	4.47656001594176e-09	2.53444921862559e-07
CIR1	333.016385896739	0.763507357643151	0.140267414567214	4.60445765250882e-09	2.5964738491478e-07
BBS4	161.77106242258	1.05986971373483	0.196634708303874	4.63612181359183e-09	2.60395508530075e-07
DHX9	637.943005567596	-0.592639649362011	0.108348380439654	5.07520591722109e-09	2.83930689930227e-07
UTP18	882.466751262159	0.537356973388753	0.0980482291994238	5.24190186911411e-09	2.92101886045044e-07
ZNF143	414.689193271426	0.735250678720457	0.135116233476088	5.3133911930272e-09	2.94924466455322e-07
SPINT1	1180.4762585501	0.547455141992608	0.100731708039297	5.37786052947308e-09	2.9733686693032e-07
RNMT	827.196037248403	0.544365988294125	0.0988232715654858	5.42983636430426e-09	2.9904242762787e-07
HBS1L	1123.81841004821	0.525388849798523	0.0961726037211719	5.7791323659905e-09	3.17045889566781e-07
ETV3	380.416367659499	0.678109898962616	0.125094393968446	6.09846661928133e-09	3.31991140497339e-07
NIBAN1	119.214574752234	-1.11513706728865	0.208412899830303	6.08053214528456e-09	3.31991140497339e-07
ZFP36L1	1341.85649178138	-0.581490221946291	0.107687809380959	6.21845019419744e-09	3.37225839266937e-07
KMT2C	460.065265379849	0.732269225213441	0.135753858477739	6.42309991864258e-09	3.46994489497966e-07
RNF43	198.897194236785	-0.920921881912411	0.169853509351912	6.61705792486958e-09	3.56113451971878e-07
GNL2	1039.97237130931	0.51851944987172	0.0950978810356905	7.03248012649121e-09	3.75614051737195e-07
BRF2	137.333546759259	1.06386051754428	0.200015126285716	7.01554625228069e-09	3.75614051737195e-07
NFE2L3	213.339912198849	-0.845004963894722	0.156394007690976	7.11662427298818e-09	3.75853358059234e-07
TAGLN	88.2491312646858	1.47426663267927	0.278700642439523	7.10105840918372e-09	3.75853358059234e-07
PES1	438.193563893745	-0.619563769599991	0.114432719388828	7.06491464690004e-09	3.75853358059234e-07
