baseMean	log2FoldChange	lfcSE	pvalue	padj
GPAT3	313.458229027661	-1.17530035056847	0.155538103888087	2.94364029090518e-15	3.95304130702284e-13
MINDY2	353.990977792097	1.20689175880477	0.159956303310551	3.22805355918138e-15	4.29592857443489e-13
BMP2K	385.792643735823	0.966494566226201	0.128045329311742	3.57723670556982e-15	4.71811969773905e-13
PAQR5	587.264683630449	-0.837743729936802	0.111606359385934	6.24563884992307e-15	8.16465283991713e-13
ARRDC4	343.814642694991	1.13383336886181	0.152429868597163	6.86482096884972e-15	8.89536275016211e-13
ITGA2	229.422998344356	1.20546262428998	0.162199545525734	7.14442601364575e-15	9.17717052813696e-13
HSPD1	5837.85156018861	-0.534567693550549	0.0710360847633868	8.43768224090811e-15	1.06531147062132e-12
RNF43	198.897194236785	1.08922594697734	0.146756774149685	8.42196057752035e-15	1.06531147062132e-12
TOX2	226.775492226355	-1.12155012201782	0.151323853417401	9.00838241131781e-15	1.12772733033887e-12
GPRC5A	7364.7609306955	-0.629561982404197	0.0845565521235189	1.11004378747724e-14	1.37794679232049e-12
SLC7A5	4962.19646039717	-0.703153571391695	0.0949569902836349	1.59568587175891e-14	1.96428930813522e-12
TMEM200A	151.303842029612	-1.43761891286096	0.196803327970541	1.88845158831375e-14	2.30547164153477e-12
SYT7	459.281455162231	0.84645495549698	0.115700501741845	2.47717398511405e-14	2.99941099246761e-12
FAT1	7197.61600210411	0.735176083553739	0.100775136869766	2.55477989522215e-14	3.03276823745076e-12
DUSP16	231.771572348737	1.06576904828302	0.146534350686581	2.54112434245188e-14	3.03276823745076e-12
MT-TF	1474.70171715877	-0.778019487024213	0.106335647315042	2.56631485026635e-14	3.03276823745076e-12
PFDN2	780.944904436127	-0.873924580348737	0.120552299824237	2.86943660690511e-14	3.36407282200018e-12
GJB3	399.393807544476	-0.996763807356121	0.137315766620508	3.31638965169171e-14	3.8574573177e-12
RALB	735.242226336118	-0.829437685748795	0.11563353356101	6.90387270176763e-14	7.96750058988371e-12
NGFR	64.3061180310339	1.84129137050885	0.259036359244695	7.18034232993425e-14	8.22232689130145e-12
IARS1	2036.61006942997	-0.558447665448131	0.0775902972655355	7.53502006507556e-14	8.56210126163817e-12
KANK2	344.199612138553	0.916005729644187	0.128667735841334	8.80007980343117e-14	9.9232655615485e-12
TIMP3	22.3487333968026	3.23300202352899	0.462145489404242	2.00417140321797e-13	2.2428499976012e-11
EFHD2	525.424143520539	-0.771541013838432	0.109307192188122	2.11115496478687e-13	2.34481061201742e-11
STC2	836.499043930526	-0.836486738104356	0.119309696454566	2.24997084851016e-13	2.48034099807404e-11
PHGDH	524.910093417528	-0.855257929729682	0.123406842217456	3.41487453856875e-13	3.73663160620278e-11
NRP1	31.8142382990168	-3.80283020324707	0.542073231265816	3.9540067853182e-13	4.29474913475886e-11
IGFBP2	728.556991012307	0.662374578258354	0.0955500078589671	4.31261469138879e-13	4.65006892125512e-11
ZNF608	89.1930678547199	1.57386569594921	0.230231631841938	4.81830895462171e-13	5.15768549838203e-11
MRC2	128.349475627307	1.26320616809957	0.184436067367229	5.10867936957976e-13	5.42916630557067e-11
SHMT2	922.461579126087	-0.720243945147992	0.104339059432751	5.1958350995427e-13	5.48234829217463e-11
HSPB1	915.107648289818	0.675661181686838	0.0979963317432495	5.883961644039e-13	6.16438875218043e-11
FARP1	320.753426264267	0.893885174983028	0.130611745120962	6.36465555899813e-13	6.6210346420789e-11
DUSP3	198.722603367541	1.08957481939147	0.160951344796584	7.59382954643944e-13	7.84447902517507e-11
KLF6	690.583695946028	0.633492588428793	0.0924891057283576	9.04656948853431e-13	9.28027253365477e-11
KATNAL1	219.521978100056	1.04632006104262	0.154383541472948	9.16555958404563e-13	9.33749283969117e-11
BZW2	627.953350591397	0.76335352001479	0.11290382266038	1.35845901549396e-12	1.37446277923813e-10
TGFBR2	219.107736873135	1.0090951675652	0.150059120312062	1.36962841178592e-12	1.37633679584365e-10
HMGB2	1842.74855458451	-0.773424557146691	0.115548153407306	1.41290924254359e-12	1.41023617100365e-10
CYCS	1435.71787293813	-0.61449374675303	0.0915089530862293	1.42964173795678e-12	1.41736025188574e-10
KLF7	191.559479774303	1.08904223293341	0.162756326510581	1.49028338961223e-12	1.46763108209012e-10
SMAD6	74.2008579911612	1.58889208694775	0.240960252416844	2.65448761358499e-12	2.59682722038923e-10
BCAM	550.792588091993	1.03778783013176	0.157251194527731	2.83184803519733e-12	2.75210915631151e-10
MTHFD2	2857.76741119425	-0.627566897589948	0.0944396165098905	3.20194163658022e-12	3.09144325853353e-10
MYC	1083.53318746535	-0.637645752677411	0.0958189738526226	3.44655193875592e-12	3.30600423631834e-10
ARVCF	164.804619598896	1.15568688129004	0.176537178913051	4.05750826090446e-12	3.8669362600052e-10
AC093884.1	550.758880479609	-0.75508718452464	0.115699643265921	4.25610101927969e-12	4.03020027287176e-10
THBS1	113.885271209476	1.22088813980504	0.186756624777643	4.37496942616589e-12	4.11637250721799e-10
CAPN2	2264.11817725142	-0.506295040799741	0.0761010629515036	4.77158879044009e-12	4.46113351977095e-10
KLF12	59.5149467440042	1.78810746128845	0.27515670898988	4.84462783386002e-12	4.50093348187296e-10
IER5L	1006.91232348393	0.61854233315828	0.0935476033643516	4.87694494196065e-12	4.50263941766517e-10
HSPA9	3616.6245622234	-0.50679747904231	0.0763136347079357	5.55121221398152e-12	5.09332340527547e-10
MYL2	34.8461383757822	2.52889423478774	0.390843077752557	5.69969443345002e-12	5.19727692413109e-10
DHCR24	470.454259352636	0.854821446050232	0.131243330645692	6.541700129644e-12	5.92846590890191e-10
AP1S1	634.032787718976	-0.740276180839792	0.113928741480313	7.14606763133603e-12	6.43668969817658e-10
MOSPD1	416.253447972758	-0.986441619929593	0.152502771246496	8.96844304131212e-12	8.02920246098562e-10
SHC1	1066.79094215264	0.563210844742253	0.0851395137643062	9.18751433511983e-12	8.17578082881868e-10
ITGB8	26.7656977825128	2.60475503640644	0.40786556794661	1.03169106337374e-11	9.12583256775862e-10
AL135905.2	2356.24871562081	-0.519625206410063	0.0797857568854225	1.10762814885547e-11	9.73921608029349e-10
CTDSPL	134.750346021846	1.1718495727746	0.184024180915939	1.31242821480879e-11	1.14717098160683e-09
IFITM2	661.441099395399	0.681460957882596	0.105668291098998	1.37278581279352e-11	1.19287011921093e-09
OBSCN	156.11747657904	1.50385195261381	0.237809735152406	1.45010123774951e-11	1.25268394643484e-09
MOSMO	140.297226746191	-1.26104673366017	0.199582807911789	1.49739783964823e-11	1.28602098181882e-09
CEMIP2	101.24238538743	1.28080672029854	0.202557570512711	1.63110994197703e-11	1.3927604660627e-09
GLUD1	2419.62848672852	-0.527423076803917	0.0817461398814561	1.75366604318626e-11	1.48880199942227e-09
SCG2	62.164444751092	-2.02956658469458	0.322965531408973	2.17422917171602e-11	1.83529790426223e-09
SH3KBP1	826.992914448877	-0.72986699525801	0.115387253598948	2.43937148346648e-11	2.04740883828221e-09
AC010197.2	4971.06104759707	-0.518454653529599	0.0812613644843611	2.59789500173058e-11	2.1681415234782e-09
PTP4A1	2327.89340091807	-0.515098929492425	0.080851858175453	2.90042460438837e-11	2.40702653123736e-09
PXDN	78.1423548645944	1.40358925705396	0.226538126089573	3.59126402776596e-11	2.95317999145512e-09
OSBPL8	1309.20443881174	0.675660204353046	0.107511646470547	3.59851339332467e-11	2.95317999145512e-09
CRABP2	492.268064348918	0.646885147490067	0.103129130657756	4.10608335746897e-11	3.34151315178271e-09
CCN2	61.2375038228971	1.69299911783448	0.27462301828172	4.11694688345826e-11	3.34151315178271e-09
PDGFB	133.149769735732	1.07804079585048	0.173957895490426	4.52951086907406e-11	3.65628057693782e-09
MAP3K1	72.7204893068464	1.50426435217984	0.245571771533561	5.33195768018677e-11	4.28063472020212e-09
LDHB	5067.26382043325	-0.510736605871828	0.0816698881306957	6.02609458775549e-11	4.81175509461211e-09
DDIT4L	41.8083867896802	1.9379076292498	0.318038865204695	6.13564130986943e-11	4.87288674351566e-09
MAML2	35.2486059349713	2.05749049872561	0.338003070639437	6.56201674688271e-11	5.18364232005088e-09
ITGA6	1042.24276661579	-0.565696849506933	0.0911943356572897	7.84547005318364e-11	6.16453636306536e-09
RTN4	1658.56641498761	-0.515452360424338	0.0830939995863422	8.16618104409115e-11	6.38258340652458e-09
DDAH2	209.038890416412	0.958179873467716	0.157168302629136	8.36547116856143e-11	6.50393368957839e-09
DGKH	168.674490528731	1.41407596093394	0.234205768343689	8.99194708680365e-11	6.95440012388814e-09
JARID2	490.444272058032	-0.7190271924034	0.117340748185457	9.27845046643499e-11	7.13860782761342e-09
TAGLN	88.2491312646858	1.65564109198504	0.274252477776578	9.33239732750269e-11	7.1429105348119e-09
BZW1	1925.27901290339	-0.55222162670864	0.0899044594806335	1.02538924794628e-10	7.80775771683631e-09
HELZ2	500.243322433582	0.685460743116999	0.112728744363271	1.25959257212287e-10	9.54189819251236e-09
NCL	5194.41418198467	-0.400091273681409	0.0645315584291815	1.48967865379749e-10	1.12273127928044e-08
AL161431.1	195.107468587785	-1.14838108449484	0.190899490210933	1.51874867553247e-10	1.13883022512516e-08
TNFRSF10B	1890.19357966993	-0.548693356929106	0.0893973432022365	1.6694988410692e-10	1.24554731718557e-08
HK2	459.390019588374	-0.839576304281276	0.13901479873955	1.78175503855775e-10	1.32261735827011e-08
ENC1	156.295111335113	1.21556234393837	0.20498706298619	1.90362373326853e-10	1.40601648939214e-08
ARID5B	69.735107252272	1.47102578755403	0.248565146243453	1.95499407771628e-10	1.43677475204104e-08
MIR100HG	427.559748119345	-0.748582921002064	0.124624458604584	2.0029374721941e-10	1.46472239303224e-08
SESTD1	94.4238954969067	1.41383076708111	0.239581117775664	2.11801357916541e-10	1.53369100938389e-08
MAD2L1	709.189230421591	-0.716689800600389	0.11926722510915	2.11031733384953e-10	1.53369100938389e-08
TRIB3	514.721929862352	-0.790746020919368	0.132245420768895	2.29240835158977e-10	1.6518759107163e-08
FEM1C	446.6100023014	-0.810719178073727	0.135528260755568	2.41629820085242e-10	1.73269694286369e-08
SEMA6A	167.822896962186	-1.1667630156577	0.19726004613419	2.49961992866783e-10	1.78378674329861e-08
MKI67	1425.72106988314	-0.573006121943879	0.0954601112463932	2.57778848659811e-10	1.83072555403977e-08
MYEOV	495.631441366132	-0.747646287670917	0.126088251344417	2.79957351393846e-10	1.9787224855454e-08
MIEN1	275.522733204488	-0.825242072915682	0.139428962962323	2.88033957258225e-10	2.02611315077071e-08
SLC2A3	60.1482097541199	1.5190926401865	0.260055148828085	3.02508696073422e-10	2.1178476106145e-08
PCNX1	580.711311452478	0.765624267417543	0.129719024377595	3.37045383886486e-10	2.34850679753357e-08
XPOT	1378.43112219157	-0.502275612856759	0.0832240859659794	3.51229261296779e-10	2.43584913045823e-08
ABLIM1	899.966253182379	0.524793493834347	0.0878804809650815	3.89998319961834e-10	2.69208186097019e-08
NDE1	538.593815607766	-0.8184887791352	0.140182952813414	4.67285373028022e-10	3.21057652575346e-08
PRAG1	126.51534373103	1.16943601110765	0.20307441722318	5.56427469713993e-10	3.78780948507609e-08
SMS	1059.7307521168	-0.577188163454681	0.097741136778521	5.55398379830852e-10	3.78780948507609e-08
NOC2L	1350.02114897411	-0.486697742333804	0.0825941892769728	5.77351593734576e-10	3.91221914800328e-08
SFN	1399.95317278976	-0.48939401857917	0.0831885995081871	6.30829497299173e-10	4.25507458178237e-08
PLEKHA4	89.4433862816173	1.34137777166064	0.234415283066947	6.34848406153714e-10	4.26271847986485e-08
IPO5	2181.48139703759	-0.457221386808021	0.0778834771519399	6.77934681903582e-10	4.51101401850438e-08
NR1D1	846.680587166464	-0.637326480595334	0.108512024495	6.77725031852518e-10	4.51101401850438e-08
AC008957.3	16.2213064407484	3.33178286658946	0.582319089811229	7.08788396898083e-10	4.69516690537152e-08
ATP5PB	965.329537971739	-0.54253401791661	0.0929718655960975	7.68141162141043e-10	5.04467758284019e-08
SUMO3	132.726953532747	1.17617257746425	0.205994430770106	7.68381029067859e-10	5.04467758284019e-08
ELOVL1	466.232842935077	-0.752526579128687	0.130419821453586	7.80495950158307e-10	5.10154255563651e-08
HPCAL1	381.159947163327	-0.877377886875202	0.153261760266098	8.50311182281681e-10	5.53339065403744e-08
GOT1	1150.6105246477	-0.708475497501513	0.123075439986251	8.9805499664573e-10	5.81845105721523e-08
EIF5A	2308.07057520205	-0.546169078943544	0.0946489291543076	1.01733686295179e-09	6.56248914389687e-08
TRIAP1	420.789611049291	-0.954202348370991	0.16766909752048	1.02883991672094e-09	6.607836195566e-08
RBM12B	453.384824816104	0.75942452710748	0.133024295988921	1.06653599211124e-09	6.82028990279969e-08
IFFO2	694.268225258846	0.577637838481996	0.100108793167202	1.08729592067929e-09	6.92307557770453e-08
SIPA1L1	247.975186470705	0.893425738514909	0.157446268082782	1.12350563669387e-09	7.12292929838708e-08
ATAD2	796.800188632053	-0.560357277558802	0.0978022754494061	1.18559228388743e-09	7.48443128956626e-08
BUB1B	534.351471847997	-0.655796284132757	0.114809604181505	1.2396908087624e-09	7.79264367108007e-08
CEP55	454.550146212248	-0.714924060614386	0.125401849982327	1.2882778435298e-09	8.06374589178906e-08
TTLL3	266.596975195698	1.00663280160283	0.17909125824427	1.34339626927857e-09	8.37326991130083e-08
AHR	434.243033477592	0.685605529998855	0.120899852928771	1.52198667447532e-09	9.39707208948485e-08
PLIN3	2106.0356916134	-0.510847071355448	0.0887865659945191	1.52673795117544e-09	9.39707208948485e-08
PES1	438.193563893745	-0.646108628648556	0.114241906193298	1.52440364701659e-09	9.39707208948485e-08
PI4K2A	445.314025137044	-0.773700302385158	0.136438298376593	1.5371350487539e-09	9.4218086888766e-08
PHLDB2	1157.50754486969	0.464656382404226	0.0812452463101355	1.61487192884743e-09	9.85739179046868e-08
VSIR	390.105711304313	0.724859781124547	0.128384404701207	1.70927606523768e-09	1.03907103027535e-07
H19	59.6490921324288	1.5281101639129	0.275778275352185	1.7874209813494e-09	1.0821222432989e-07
GDF15	3586.07691094786	0.468234957709179	0.0803958040146046	1.90660965396632e-09	1.14956889013839e-07
APOL6	78.9855530339952	1.43365381820361	0.258101308591325	2.09606239510985e-09	1.25865990652694e-07
PITPNC1	247.19792159843	-0.901950697334227	0.162621963355828	2.15509294332721e-09	1.2888677311267e-07
RAD21	3055.83870594421	-0.405951568992083	0.0710928419496801	2.18852200789181e-09	1.30358254437814e-07
MMP14	188.715644911104	0.893588962185411	0.161146769196647	2.40211858658672e-09	1.42506408678952e-07
ATP10D	58.8545870950273	1.61431090259809	0.294579187210418	2.44549160527048e-09	1.44499207972222e-07
TIPARP	1097.2539226414	0.534723756676118	0.0945538735273713	2.4864280414792e-09	1.4525055690816e-07
AKAP12	17975.6303442517	-0.44898396924083	0.0789822290991714	2.48770585552157e-09	1.4525055690816e-07
ATP5F1B	5416.90553050406	-0.441152325085709	0.0773002382805245	2.47454710637732e-09	1.4525055690816e-07
ABCC3	339.860270332069	0.81678843451289	0.147205263471765	2.55173672054762e-09	1.4840257809421e-07
SARS1	1323.79030842386	-0.533377379530573	0.094536861761813	2.72587804078754e-09	1.57908511445151e-07
MAP1B	386.103187406492	0.801807979150824	0.145071117711734	2.84943970559203e-09	1.6442157551174e-07
RANGAP1	694.323157731269	-0.622725701482885	0.111692356148023	3.04326686791668e-09	1.74922716625934e-07
HSPG2	1691.52824638666	0.573267571071789	0.102605081299839	3.2300658311508e-09	1.8494004828589e-07
KRT15	557.741024583342	-0.717120612370332	0.128920772046079	3.33827959653823e-09	1.90397938996381e-07
PFKP	1315.64690714611	-0.520218074655866	0.0924208634811835	3.37945031561033e-09	1.92004769469984e-07
ARF6	1190.04541372302	-0.53484702715701	0.0960524907481124	3.41595296338242e-09	1.93335084962012e-07
CCT3	3048.20116060684	-0.438721300239555	0.0787455330699181	3.60190352553722e-09	2.03081369768076e-07
HMGCS1	747.254782904449	-0.594111247175191	0.105780129190802	3.7196174084399e-09	2.08920868279369e-07
MARCKSL1	239.5505144829	0.768667563095363	0.139969831181516	3.75019205080780e-09	2.098402915702e-07
FGFBP1	67.6241340229266	-1.51819723314429	0.280237137256722	3.7790292105762e-09	2.10655922636346e-07
RBMS2	920.25445750931	0.633872330533953	0.114626150604068	3.82020845812285e-09	2.12150824599213e-07
PBX1	142.186435287552	1.07400261922033	0.197870849004971	3.84123510585995e-09	2.12519569227577e-07
RHOBTB3	351.371042782145	0.677805969080916	0.122963984594869	3.89532210802039e-09	2.14707829028646e-07
